588
42
7
270000
[[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[2.33,0.51,2.46,0.29,0.29,0.57,8.45],
[10.63,18.97,14.31,2.83,1.53,6.7,11.76],
[15.35,10.08,2.21,23.81,0.04,0.06,20.16],
[6.81,1.28,5.51,10.4,2.21,20.54,0.28],
[0.44,8.2,1.22,0.59,0.09,10.58,3.05],
[11.96,10.91,7.22,2.68,0.77,6.15,6.83],
[8.8,10.15,14.76,12.28,1.21,4.09,11.02],
[7.96,5.18,2.82,12.31,1.3,14.46,12.04],
[5.99,8.48,2.76,5.67,1.23,10.92,1.6],
[8.74,7.41,10.88,8.19,0.87,5.61,9.58],
[6.46,6.87,9.84,8.33,1.25,10.06,8.22],
[5.91,6.73,1.88,8.24,1.06,9.65,12.2],
[7.68,5.78,8.19,6.26,0.94,8.38,8.56],
[5.72,9.29,7.81,6.3,1,7.6,9.16],
[7.5,8.62,7.13,5.05,0.8,6.85,10.31],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[5.18,1.08,7.18,10.22,1.02,0.21,7.76],
[22.71,2.53,1.05,32.4,0.05,18.61,14.1],
[4.35,0.62,0.92,33.46,2.71,8.24,11.96],
[11.81,0.83,3.3,15.62,0.09,1.14,1.9],
[13.16,19.72,1.84,0.98,9.07,8.2,19.34],
[11.36,3.51,3.66,16.28,0.56,11.22,7.6],
[11.42,2.93,0.66,21.96,2.1,9.64,8.71],
[15.55,0.49,1.65,17.48,1.54,8.3,12.42],
[8.33,16.4,5.08,8.46,6.7,4.19,10.12],
[7.63,4.74,3.12,15.52,1.45,7.49,6.84],
[12.85,1.96,1.59,16.62,1.79,7.62,8.77],
[10.57,11.78,3.63,11.69,4.57,6.25,10.98],
[9.79,3.77,2.7,12.74,1.34,6.18,8.25],
[10.22,8.99,3.69,12.57,3.56,6.88,9.23],
[8.22,7.97,3.64,10.23,2.95,6.17,8.16],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[25.99,0.57,0.82,1.46,0.12,32.08,0.09],
[37.41,0.27,7.45,12.35,4.62,18.73,2.29],
[0.73,0.47,2.62,0.87,0.24,12.65,2.9],
[0.22,14.58,0,5.15,0.76,13.42,25.85],
[7.6,18.06,20.1,5.31,1.53,5.92,3.65],
[21.48,0.83,7.16,6.38,2.66,17.53,1.88],
[21.94,0.26,3.77,6.63,2.54,10.66,1.74],
[0.91,8.29,1.73,5.43,0.38,8.69,13.39],
[6.09,10.94,13.34,3.49,0.81,6.95,13.19],
[15.48,0.56,4.9,4.76,2.12,14.96,1.43],
[15.12,6.42,2.52,5.9,2.49,10.84,11.07],
[6.25,7.39,13.69,3.73,0.59,6.49,9.34],
[11.79,6.06,3.74,4.49,2.48,12.44,9.68],
[12.96,5.84,10.34,4.84,1.9,8.19,9.12],
[11.08,5.36,8.77,3.99,1.99,10.31,8.82],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[2.55,11.66,0.04,0.05,13.78,1.79,5.09],
[5.45,2.06,6.99,0,0.07,13.31,0.53],
[0,1.28,4.15,27.68,0.51,14.69,14.26],
[0.11,2.25,25.21,0.02,10.04,4.99,19.59],
[2.02,5.88,6.41,19.16,11.19,32.48,6.99],
[2.85,12.42,5.04,0.02,8.59,6.82,2.65],
[3.59,1.14,11.02,18.28,0.26,9.34,8.03],
[0.08,1.22,12.75,18.02,5.52,18.83,11.42],
[1.74,3,12.6,13.15,7.08,16.49,9.92],
[2.39,8.74,10.83,14.05,7.3,6.25,9.94],
[2.48,1.51,11.21,17.84,4.04,12.61,7.67],
[1.42,2.44,8.51,15.68,4.76,16.85,8.07],
[1.86,8.53,9.92,16.46,6.82,9.92,8.23],
[2.35,2.04,8.49,14.76,3.66,13.11,6.17],
[1.89,6.97,8.17,13.73,6.63,10.56,7.36],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0.11,2.65,3.73,2.71,4.68,0.04,0.76],
[13.31,0.14,32.08,1.41,2.6,0.61,4.68],
[7.61,1.45,0.01,2.35,0.27,7.64,5.54],
[1.07,3.41,11.28,0.25,7.68,1.5,0.9],
[1.16,0.42,4.18,2.95,0.22,0.22,0.54],
[9.76,2.26,16.58,1.45,2.53,0.53,2.37],
[7.24,0.76,21.05,1.3,2.47,4.07,3.42],
[3.88,1.76,7.73,1.22,4.35,8.35,5.78],
[0.74,1.75,5.73,1.56,6.13,0.76,0.49],
[6.53,1.59,15.68,1.8,2.06,2.73,2.3],
[4.91,1.19,15.2,0.87,3.43,6.65,3.89],
[3.44,1.19,5.18,2.61,5.19,6.36,4.09],
[5.2,2.14,12.22,1.44,3.34,5.32,3.09],
[3.92,0.91,11.72,1.97,3.99,6.05,3.07],
[4.21,1.82,10.24,2.61,4.23,5.36,2.66],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[10.53,0.11,0.34,4.09,7.92,7.45,8.69],
[0.12,12.75,4.87,1.96,9.55,0.19,11.05],
[0.97,1.46,1.55,1.62,0,0.92,3.35],
[1.92,3.92,7.8,7.22,0.17,0.45,2.42],
[5.18,3.28,7.57,3.48,0.29,3.15,8.69],
[6.35,7.8,4.32,5.92,5.85,5.88,19.69],
[0.95,12.35,6.11,1.2,6.22,0.46,5.54],
[1.02,1.99,3.92,3.61,0.13,0.49,1.95],
[2.63,7.19,5.12,3.79,0.45,3.2,4.35],
[4.24,11.26,7.11,4,4.45,3.94,14.06],
[0.82,8.24,4.83,3.46,4.31,0.32,4.73],
[2.09,5.05,3.46,2.53,0.44,2.13,4.48],
[3.85,8.6,5.48,6.46,3.4,3.25,13.21],
[1.94,7.47,4.96,2.6,3.24,1.7,4.95],
[3.6,7.45,6.09,5.24,2.73,4.6,10.83],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[3.15,0,4.38,12.15,0.66,2.95,10.35],
[3.92,38.11,0.03,0.24,7.49,3.08,0.98],
[0.2,0.74,11.47,0.03,0.91,1.79,30.81],
[10.04,10.95,1.96,1.79,6.66,0.01,0.4],
[17.46,5.12,10.58,13.01,0.74,1.2,2.33],
[2.37,25.23,3.19,7.11,3.95,2.01,9.68],
[3.35,22.35,7.27,0.13,7.34,4.8,17.53],
[7.78,9.7,5.79,1.37,3.41,1.1,18.46],
[9.51,5.72,5.32,6.65,3.45,0.73,2.47],
