588
42
7
276000
[[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[9.77,15.51,4.44,5.09,2.95,0.39,10.67],
[3.98,0.5,0.65,3.1,3.51,0.22,10.4],
[1.1,2.16,16.76,30.11,6.7,2.51,5.85],
[0,7.45,10.44,29.26,0.03,16.07,13.01],
[0,0.05,3.23,36.21,1.75,0.05,7.18],
[13.32,12.53,4.53,8.11,2.16,0.6,7.02],
[1.99,1.08,9.41,15.7,3.57,1.32,5.63],
[0.72,9.08,9.32,19.79,4.76,8.16,6.75],
[0,4.58,12.98,21.95,1.04,11.33,7.02],
[9.76,8.4,7.09,11.75,3.27,0.97,5.6],
[1.33,6.76,6.57,13.2,3.18,5.72,8.46],
[0.52,8.21,9.55,22.18,3.24,8.23,5.09],
[7.72,8.79,5.79,11.81,3.47,4.86,6.88],
[1,7.32,7.18,17.17,2.44,6.9,6.4],
[6.42,8.07,7.01,14.33,2.78,6.48,5.63],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[10.04,0.43,1.11,0.1,0.01,2.53,2.12],
[8.82,2.23,3.2,0.72,0,25.28,7.3],
[24.43,0.05,3.54,4.74,4.32,33.54,0.1],
[0.82,1.46,13.57,0.36,2.71,19.34,26.06],
[0.01,6.44,22.71,12.2,7.68,0.18,0.86],
[18.84,1.12,4.13,0.72,0,13.21,3.66],
[12.38,1.29,6.74,4.87,2.88,19.8,4.36],
[13.85,1.2,6.79,4.28,2.41,18.27,18.53],
[0.6,3.22,12.49,6.98,9.98,14.26,14.8],
[14.38,0.89,8.62,4.53,2.22,13.21,2.93],
[9.23,1.24,6.17,5.98,1.96,15.65,12.66],
[9.7,2.17,8.84,5.65,6.65,13.2,15.69],
[10.89,0.93,6.96,6.4,1.67,11.8,9.8],
[7.3,2.35,9.23,5.7,4.99,13.47,11.77],
[8.75,1.94,10.57,5.68,4,10.99,10.02],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[2.93,1.3,15.02,0.25,28.13,6.96,18.85],
[10.35,0.91,2.16,1.58,40.14,11.23,10.9],
[8.61,16.76,0.02,12.3,7.37,23.67,0.22],
[7.41,0.06,2.9,19.85,10.86,18.12,0.01],
[0,11.14,0.1,1.48,7.68,14.91,0],
[12.52,0.75,7.65,0.8,23.11,18.02,10.28],
[6.35,14.39,1.32,6.31,20.21,12.4,6.38],
[5.36,11.89,1.79,11.01,18.12,14.05,0.12],
[4.99,6.92,2.37,17.83,6.27,11.06,0.01],
[8.37,9.96,5.2,4.55,15.44,13.55,6.89],
[5.92,15.02,3.08,7.43,17.95,10.53,4.64],
[3.94,9.56,2.18,11.89,12.13,12.87,0.09],
[8.9,12.4,4.65,5.58,16.45,13.63,5.21],
[5.23,11.57,3.75,9.46,13.57,9.95,3.67],
[8.55,10.02,4.38,7.63,13.16,11.66,4.19],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[2.55,0.43,12.35,2.76,27.08,19.22,24.92],
[0.06,2.83,6.77,4.29,19.1,0.11,0.98],
[0.32,0.25,0.17,0.1,2.12,31.44,15.96],
[13.36,11,7.92,3.65,8.08,0.26,26.21],
[18.97,8.45,0.45,3.05,23.26,7.72,2.6],
[2.02,2.91,6.65,2.41,15.63,13.83,13.97],
[0.35,2.62,3.91,2.5,9.9,19.82,13.93],
[7.74,6.39,4.61,2.89,9.56,19.23,14.48],
[10.94,6.54,4.32,2.24,11.75,6.26,13.7],
[2.15,3.64,4.44,1.74,10.46,16.94,13.79],
[5.34,4.68,8.4,2.68,9.38,18.08,11.55],
[7.38,4.63,3.64,2,9.36,13.6,9.76],
[4.54,4.23,6.75,2.23,11.57,15.08,13.65],
[5.54,3.98,7.71,2.19,10.77,13.64,8.66],
[5.23,4,6.33,1.88,11.14,12.3,11.08],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[3.7,0.16,0.61,0.01,0.07,14.96,9.16],
[2.46,3.48,0.26,3.43,6.77,0.44,0.05],
[1.14,2.16,16.19,0.11,3.05,0.03,10.53],
[0,13.62,2.06,20.87,8.78,3.59,33.29],
[0.01,27.98,3.08,2.4,0.58,0.22,6.66],
[2.1,2.92,0.84,2.44,5.01,11.98,6.6],
[3.52,1.93,9.6,2.76,9.58,0.4,6.57],
[0.71,6.91,8.32,12.99,4.44,2.18,16.73],
[0,14.72,1.75,10.79,7.75,1.95,16.71],
[2.48,1.95,6.42,2.9,9.71,9.82,6.57],
[3.02,6.84,6.98,8.81,6.82,1.47,11.16],
[0.56,10.11,7.83,9.62,5.28,1.72,11.17],
[2.29,6.71,5.33,6.72,7.32,7.45,12],
[2.64,8.25,7.86,7.23,5.97,1.29,8.38],
[2.11,7.27,6.62,5.81,6.18,5.97,9.81],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[14.2,0.09,10.9,0,0.61,3.28,13.16],
[18,4.71,6.81,8.32,7.8,8.12,6.73],
[0.62,0.08,5.88,1.16,0.24,16.47,0.33],
[0.46,8.86,3.7,3.25,23.81,0.46,9.16],
[9.55,2.31,12.15,0.53,1.3,0.45,0.05],
[10.81,2.77,6.06,5.6,4.16,11.04,6.99],
[10.19,2.79,4.24,4.25,4.44,8.69,5.7],
[0.36,6.52,3.28,1.65,17.64,9.45,5.17],
[5.27,4.43,15.04,1.65,13.03,0.91,6.61],
[7.52,2.41,5.64,4.1,3.38,8.57,5.26],
[8.03,4.84,3.52,4.93,12.11,6.37,5.38],
[4.44,4.5,10.03,1.1,14.36,6.33,5.57],
[6.28,3.71,4.37,5.47,9.09,6.52,5.89],
[7.48,3.67,10.27,3.96,10.8,4.79,5.02],
[6.46,2.98,8.7,4.88,8.74,5.24,6.04],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[6.81,0.11,0.48,2.44,0.94,1.51,0.14],
[1.02,0.19,0.72,0.03,2.44,0,3.86],
[11.42,0.02,23.67,0.27,0.65,19.41,6.02],
[12.45,20.03,1.1,0.21,2.53,0.58,3.2],
[0,12.85,6.37,6.7,1.26,7.76,11.96],
[6.98,0.1,0.41,1.46,3.26,1.03,2.18],
[6.02,0.1,13.51,0.27,2.9,12.86,3.37],
[7.97,12.99,13.11,0.48,2.98,15.57,9.07],
[8.2,11.23,6.74,5.4,1.34,4.14,5.98],
