588
42
7
240000
[[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0.27,20.35,6.44,2.42,0.34,0.64,0.01],
[1.62,2.6,0.12,1.17,0.34,11.62,16.42],
[6.41,2.76,0.2,2.16,14.05,5.35,12.3],
[6.41,9.72,3.3,0.19,0.54,13.62,7.33],
[2.74,0.88,0.51,0.27,0.63,24.57,0.13],
[0.82,10.45,4.96,1.27,0.67,9.99,10.63],
[3.2,1.79,0.32,3.28,11.04,6.05,9.67],
[4.27,4.87,2.89,1.14,7.89,6.96,6.76],
[3.3,5.12,3.41,0.46,1.17,13.27,4.33],
[2.27,9.15,4.48,2.25,9.81,6.68,7.44],
[2.94,4.44,2.71,2.6,9.27,9.43,7.93],
[3.18,3.42,4.08,0.81,5.26,9.97,4.55],
[2.22,7.83,6.87,1.95,9.88,10.97,7.3],
[2.4,3.71,4.32,1.96,7.14,9.56,6.3],
[1.96,6.29,8.67,1.57,8.4,9.94,6.41],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[9.5,0.01,0.35,19.1,3.25,0,8],
[0.44,2.33,5.81,1.11,5.35,0.33,10.53],
[10.13,0.91,17.05,4.09,2.42,0.05,5.48],
[3.15,12.9,1.16,21.78,0.37,3,0.04],
[0.09,15.85,3.38,8.61,4.26,0,0.77],
[8,1.69,5.07,10.4,8.51,0.24,6.24],
[5.63,1.19,8.61,2.05,2.78,0.17,15.74],
[12.62,11.5,9.18,10.95,2.49,2.31,3.35],
[1.81,9.63,1.71,11.13,3.93,1.98,0.67],
[6.8,1.13,6.08,10.79,5.85,0.17,10.5],
[10.51,7.71,6.12,8.1,2.24,1.55,13.45],
[10.31,8.47,9.24,7.43,6.13,2.28,2.26],
[8.84,5.79,4.74,10.76,4.4,1.16,10.29],
[10.3,6.35,7.08,6.09,4.64,1.8,10.44],
[8.61,5.09,5.67,8.86,5.13,1.47,8.63],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[4.15,0.82,6.81,11.09,12.45,1.45,30.5],
[0.23,0,10.31,0.01,2.93,29.11,1.1],
[4.68,0.88,6.92,10.31,14.85,7.03,1.48],
[10.67,1.96,0.94,0.12,0.01,0.55,9.68],
[8.82,1.45,1.94,5.78,32.16,12.35,5.41],
[2.27,0.51,5.83,7.18,6.23,16.05,17.21],
[3.97,0.63,5.85,7.09,7.46,14.56,0.87],
[5.52,2.77,3.54,7.69,9.71,3.74,4.92],
[6.53,1.15,2.82,3.38,21.74,6.86,14.89],
[3.14,0.57,4.81,7.13,11.71,10.85,14.26],
[4.03,2.52,3.94,7.9,6.82,10,4.09],
[4.83,1.85,3.03,5.74,16.32,10.11,11.26],
[3.82,1.89,3.61,6.9,12.01,8.66,11.41],
[4.21,1.93,3.99,6.03,12.27,10.95,10.51],
[3.75,1.55,3.5,5.75,13.46,9.17,12.98],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0.74,12.35,2,4.68,6.16,3.41,0.27],
[15.24,20.22,1.6,2.58,0.88,0.57,23.12],
[0,21,2.38,0.04,0.32,1.01,4.47],
[1.9,3.56,11.38,5.78,1.04,3.98,0.17],
[5.92,3.48,0.22,8.82,0.42,6.34,3.33],
[8.41,11.18,1.21,2.52,6.25,3.58,13.94],
[10.21,13.74,3.95,1.53,1.16,1.56,11.62],
[1.29,10.61,5.7,4.2,0.52,1.99,3.68],
[2.98,2.35,8.8,4.97,0.53,3.53,1.83],
[8.33,11.25,2.64,1.69,6.21,4.64,9.71],
[10.44,9.22,4.48,3.02,0.83,1.62,7.77],
[1.99,9.35,6.24,3.64,0.36,2.48,2.81],
[10.17,8.45,3.48,3.37,4.76,3.55,7.31],
[7.9,7.96,4.83,3.13,0.68,2.39,6.92],
[8.14,8.11,4.15,3.13,4.17,4.45,7.24],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[4.81,20.35,0,6.52,10.13,0.57,10.86],
[0.06,0.54,6.81,0.08,15.57,3.35,1.2],
[2.33,13.21,8.74,2.46,3.54,1.17,9.07],
[0.49,2.25,0.3,4.87,7.3,6.06,8.95],
[5.15,2.6,1.84,1.45,8.49,1.96,0.82],
[3.61,11.72,4.65,3.93,8.76,3.54,5.63],
[1.34,10.95,5.22,1.98,7.79,4.34,4.65],
[2.59,6.67,7.11,7.2,3.84,3.04,6.01],
[2.7,4.84,0.93,5.98,5.28,3.05,4.71],
[2.6,11.25,3.82,3.02,5.89,5.63,9.47],
[2.23,7.98,4.85,6.91,9.01,3.53,4.01],
[2.57,5.43,4.74,9.91,4.07,2.04,4.01],
[2.5,8.52,3.7,5.59,6.85,4.34,7.18],
[2.11,6.2,3.64,10.69,7.04,2.77,3.01],
[2.59,7.33,2.97,8.58,5.78,3.78,5.84],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[1.46,12.15,2.31,6.16,2.81,0.05,0.72],
[4.56,28.2,0.01,8.08,0.01,7.61,20.8],
[2.71,16.94,5.41,15.57,1.51,20.67,10.22],
[1.82,0.34,0.04,0.01,4.03,19.97,0.3],
[0.02,0.91,6.09,11,0.34,22.92,0.08],
[2.29,14.56,1.62,4.79,1.76,4.71,11.77],
[7.2,15.52,3.73,8.29,0.93,10.49,10.96],
[1.54,9.91,3.95,10.18,2.05,13.55,8.19],
[1.09,1.21,3.75,7.51,2.14,14.33,0.15],
[5.09,11.22,5.24,7.33,2.65,7,7.94],
[4.9,10.42,4.08,6.81,1.37,9.77,7.98],
[1.05,6.61,3.85,8.89,1.43,14.56,6.11],
[3.99,8.62,6.18,7.23,2.19,7.53,6.27],
[3.78,7.99,3.57,6.9,1.07,10.98,6.12],
[3.34,6.94,5.05,6.7,1.76,8.78,5.07],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0.02,23.94,0.29,3.25,0.3,0.46,3.1],
[1.6,0.11,7.26,1.31,0.57,8.32,1.02],
[4.21,0.34,1.64,11.62,0,14.05,8.74],
[0.08,0.46,2.31,6.02,27.16,3.1,0.02],
[20.1,0,0.14,0.07,6.09,1.13,1.45],
[1.2,17.12,6,4.42,0.3,7.16,1.56],
[2.14,0.17,3.63,6.02,0.35,7.7,8.5],
[3.24,0.79,1.34,6.18,18.33,7.03,6.09],
[12.61,0.28,1.25,4.5,13.59,4.06,1.08],
