588
42
7
240000
[[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0.13,0.37,32.4,0.52,7.41,0.14,3.18],
[9.86,0.13,0.16,2.88,0.57,4.09,1.33],
[10.22,7.37,3.1,10.67,0.06,3.95,5.02],
[2.02,1.13,0.52,9.55,0.44,28.88,11],
[2.25,5.12,3.86,23.32,21,18.42,6.44],
[7.41,0.19,23.24,1.45,3.95,2.32,1.63],
[6.69,4.35,1.7,5.34,0.55,2.68,5.96],
[11.19,7.59,3.26,6.75,0.23,14.77,5.73],
[1.42,2.56,3.87,11.97,12.26,16.16,6.02],
[5.42,3.71,15.57,3.79,2.64,1.84,4.01],
[7.6,6.68,2.68,4.65,0.4,12.94,5.01],
[7.59,5.27,6.77,11.94,9.06,10.79,4.39],
[5.93,6.55,11.75,3.53,2.23,10.61,3.91],
[5.76,5.03,6.33,9.03,8.03,9.93,4.61],
[4.76,5.25,11.16,7.59,7,8.55,3.72],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0.99,2.44,0.47,1.01,8.32,2.44,5.54],
[2.93,0.14,0.22,3.3,15.51,0.71,23.6],
[5.41,6.44,0.3,21.85,0.2,6.85,26.65],
[2.58,13.73,0.86,0.72,24.57,13.68,20.48],
[3.75,38.28,13.01,1.46,4,3,0.12],
[1.48,1.33,0.25,1.66,8.32,2.98,11.8],
[8.21,5.02,0.51,11.1,9.29,3.57,16.78],
[2.84,7.18,1.11,12.4,18.01,7.23,15.84],
[2.15,19.39,7.02,0.77,12.44,15.39,12.69],
[5.9,3.46,0.36,8.31,6.28,3.16,11.54],
[5.61,5.13,1.39,8.78,13.98,4.87,14.84],
[3.24,15.2,4.68,10.69,13.07,10.35,11.01],
[4.65,4.2,1.05,7.83,11.26,4.97,11.14],
[6.37,12.95,3.58,9,10.85,8.3,12.26],
[5.86,10.36,2.91,8.9,9.52,8.71,9.82],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[4.56,12.7,20.03,2.55,10.35,0.06,1.13],
[0.11,0.09,11.86,0.09,14.15,0.17,0.11],
[2.12,17.11,0.5,0.03,0.19,0.52,0.6],
[20.93,0.29,18.18,2.51,18.24,3.25,0],
[18,29.88,12.35,0.87,0.06,2.29,19.16],
[3.57,7.82,10.99,1.44,8.27,0.09,0.59],
[1.17,12.29,9.86,0.11,8.46,0.26,0.64],
[10.93,10.12,10.44,1.86,13.54,1.65,0.42],
[13.01,22.07,10.36,1.27,11.5,1.88,12.67],
[2.52,10.16,8.47,0.98,6.01,0.2,0.6],
[7.67,10.88,10.07,1.68,11.12,1.24,0.65],
[8.69,16.63,7.37,1.26,12.79,1.25,8.66],
[8.88,8.95,10.27,1.58,9.47,0.94,0.56],
[6.6,13.71,8.49,1.32,10.34,1,6.51],
[7.37,12.52,8.56,1.28,9.78,0.8,5.68],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[24.22,5.12,0.61,9.25,0,6.55,2.23],
[16.19,24.36,0.06,0.46,3.98,6.3,0.86],
[7.88,0.62,23.26,8.32,6.85,4.35,4.74],
[18.91,4.26,9.2,7.49,4.81,0.57,7.3],
[1.51,0.5,0.03,13.89,8.28,0.92,11.81],
[13.74,12.21,0.57,7.85,2.63,4.29,1.13],
[8.52,19.23,14.77,4.55,3.74,3.61,2.39],
[9.72,2.17,11.89,5.28,3.94,2.23,4.1],
[10.05,4.15,5.8,7.45,4.52,1.48,6.55],
[10.72,13.65,10.07,6.24,2.59,3.66,2.87],
[12.97,12.83,9.85,3.57,3.11,2.43,2.81],
[6.75,3.11,7.95,7.62,5.25,1.78,5.53],
[11.7,10.31,7.58,5.8,2.54,2.76,2.69],
[10.79,9.78,7.41,6.15,4,2.32,4.16],
[9.83,8.29,6.12,6.54,3.23,2.42,4.25],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[5.25,18,7.76,15.13,16.42,4.15,8.32],
[8.2,0.1,0.94,10.58,4.68,11.09,1.08],
[1.5,3.54,22.38,11.33,3.38,33.29,0.14],
[4.56,10.22,0.73,6.55,10.31,11.91,0.01],
[1.05,34.53,0.02,0.61,0.82,13.89,0.12],
[13.34,12.97,7.6,8.7,8.22,14.68,8.27],
[8.8,2.03,12.49,7.31,2.72,16.78,1.07],
[2.3,5.16,18.11,6.18,5.19,16.86,0.13],
[5.2,17.31,0.57,3.44,9.35,8.62,0.06],
[16.48,8.68,10.05,8.91,7.01,13.91,7.56],
[5.93,3.45,15.12,5.85,5.48,11.44,0.96],
[3.61,13,14.66,4.14,6.42,16.85,0.09],
[12.61,10.12,11.69,6.87,6.7,11.1,6.73],
[5.13,10.12,14.69,4.42,7.55,12.65,0.73],
[10.14,12.11,11.79,5.52,7.32,11.29,5.69],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0.16,0.06,10.17,16.36,0.41,10.9,22.04],
[0.78,0.73,1.26,7.26,7.8,0.41,25.56],
[0.1,0,0.03,3.41,0.22,4.99,20.93],
[1.02,9.86,0.46,2.88,1.9,18.73,0.57],
[8.41,0.44,0.23,0.16,19.97,0.03,0.08],
[0.87,0.39,5.23,8.48,6.68,8.96,15.91],
[0.78,0.48,0.74,3.79,4.48,4.56,15.57],
[0.96,6.62,0.4,2.1,0.98,9.37,16.64],
[4.33,8.26,0.68,2.48,10.47,13.04,0.29],
[1.12,0.37,3.6,6.63,5.75,13.06,14.44],
[1.67,4.43,0.58,3.46,4.98,6.48,12.63],
[2.89,8.23,0.75,1.82,7.52,8.95,12.63],
[2.13,3.39,3.13,5.14,6.98,10.7,14.04],
[2.49,6.5,0.68,3.41,7.26,6.71,10.17],
[2.42,5.51,3.08,4.4,7.51,9.2,12.56],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[5.64,1.04,0,5.12,0.42,15.96,0.65],
[15.51,0.22,8.74,0.42,1.75,20.74,0.06],
[6.99,0.1,20.61,1.16,1.69,21.45,13.52],
[0.87,0.97,0.34,21.98,8.36,0.76,14.63],
[3.08,0.05,8.82,3.86,0.09,0.42,0.76],
[7.87,0.52,5.84,4.68,2.02,12.34,0.61],
[8.06,0.32,10.62,1.52,1.15,14.06,9.68],
[3.6,0.5,15.74,12.06,9.21,12.12,9.39],
[3.72,0.53,4.95,11.08,6.22,1.16,12.48],
