588
42
7
258000
[[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[1.02,25.78,1.48,4.32,5.28,0.83,14.96],
[4.77,15.29,8.2,1.07,9.59,0.99,6.99],
[1.38,0.01,35.79,3.92,0.52,17.29,15.85],
[2.98,2.67,2.69,3.41,5.09,1.82,20.35],
[1.51,8.28,2.12,12.6,1.28,0.81,20.48],
[2.39,14.14,8.78,5.02,5.17,1.82,7.82],
[2.39,10.46,17.9,1.96,5.25,9.42,8.21],
[4.25,1.68,19.11,7.32,4.82,16.48,12.16],
[1.58,4.17,1.62,6.3,2.54,0.95,13.61],
[1.6,9.94,12.58,3.53,3.61,6.3,11.36],
[3.18,7.01,12.91,5.29,4.95,13.47,9.22],
[2.88,2.78,15.52,6.26,3.4,11.95,12.15],
[2.44,7.76,9.92,4.75,4.04,10.33,9.94],
[2.39,8.13,12.18,4.79,3.72,11.61,9.36],
[1.97,7.79,9.77,4.78,3.27,9.73,10.99],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0,0.18,0.11,0.47,11.14,0.77,1.45],
[6.02,1.81,20.61,0.21,0,22.92,4.12],
[2.25,1.96,29.57,11.71,18.67,16.19,0.87],
[2.02,5.75,0.34,2.83,2.62,0.68,1.07],
[0.01,1.1,14.05,26.14,0.59,0.07,1.08],
[4.03,1.7,12.82,0.24,7.59,18.59,2.08],
[3.06,3.76,16.99,6.9,12.24,13.23,2.06],
[4.27,2.9,22.04,13.54,18.86,13.47,1.93],
[1.44,6.23,8.14,13.58,1.31,0.65,2.15],
[2.69,4.11,11.72,5.76,10.05,12.54,1.39],
[3.32,3.03,14.95,11.86,18.18,10.65,1.85],
[4.03,4.31,15.89,13.08,14.1,11.3,3.37],
[2.71,3.21,11.23,11.34,13.91,10.01,1.46],
[3.16,3.58,12.41,10.93,16.31,9.14,2.65],
[2.61,3.32,10.03,10.11,13.08,8.53,2.31],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0.64,5.61,5.02,1.14,0.76,0.66,0.99],
[0.22,1.36,1.77,2.44,0.11,6.62,4.84],
[2.4,1.82,4.71,6.7,0.35,1.22,0.62],
[2,0.16,1.67,12.1,25.06,0.14,10.13],
[7.3,4.44,0.48,13.21,0.41,0.08,0.2],
[0.32,2.81,2.54,1.28,0.77,3.46,5.35],
[2.23,1.07,6.24,3.4,0.18,7.12,4.79],
[4.39,1.68,2.39,6.53,14.96,1.18,5.5],
[3.65,2.51,0.84,8.45,19.13,0.22,7.83],
[1.48,2.8,4.36,2.66,0.52,5.55,6.9],
[4.87,1.13,4.34,4.85,11.26,6.68,5.04],
[3.7,2.09,1.74,6.73,17.13,1.19,6.32],
[3.84,2.9,3.35,3.68,10.17,6.26,5.8],
[3.88,1.66,3.78,5.13,15.45,6.25,5.21],
[3.19,2.64,3.04,4.27,15.18,6.49,5.33],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[23.32,1.64,4.65,7.11,0.04,19.16,34.03],
[19.22,10.17,9.2,3.48,2.1,0.14,15.62],
[3,20.48,0.31,11.86,20.93,11.52,8.65],
[3.7,13.47,13.83,1.88,7.49,1.01,0.04],
[1.48,11.57,0.67,11.66,3.35,0.57,10.17],
[14.25,10.59,13.6,10.38,1.64,13.94,17.73],
[9.75,10.81,7.47,5.94,10.93,6.94,8.43],
[2.25,11.56,8.05,12.31,10.6,10.62,5.42],
[5.01,8.37,7.64,5.91,10.57,0.55,7.21],
[9.59,9.01,14.51,7.78,7.35,10.72,14.35],
[8.99,8.68,7.71,8.6,7.3,9.57,5.72],
[3.34,10.74,6.45,9.12,9.34,7.63,6.34],
[8.22,8.67,11.5,8.05,5.51,10.1,11.66],
[10.08,8.3,6.13,6.96,7.01,8.2,7.54],
[8.67,7.85,9.21,7.22,5.61,8.46,10.65],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[6.81,4,0.11,16.47,12.2,6.96,26.5],
[0.12,9.72,2.27,6.44,0.17,1.92,0],
[24.08,12.35,6.13,0.68,0.17,1.08,20.54],
[5.68,2.1,10.9,9.03,9.95,3.33,0],
[3.46,5.78,12.75,0.02,7.6,0.41,2.21],
[4.02,4.99,1.26,8.41,7.28,3.48,17.45],
[17.27,7.41,3.11,3.35,0.11,1.04,13.89],
[12.04,6.24,5.9,8.13,5.88,4.2,13.55],
[3.14,2.93,7.91,5.76,5.9,1.71,1.52],
[11.79,5.54,2.08,5.73,5.69,2.82,15.72],
[12.02,4.95,4.39,5.91,4.63,2.81,13.74],
[9.85,7.56,6.34,7.72,4.23,3.23,9.03],
[9.11,4.16,3.36,8.84,6.17,4.75,13.55],
[11.74,5.82,4.82,5.87,3.57,2.43,10.54],
[9.39,5.42,3.86,9.26,5.28,4.48,10.85],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0.52,23.05,14.36,0.07,26.72,19.91,0.05],
[0.25,8.2,0.72,35.36,5.41,23.05,3.92],
[15.35,0.01,13.52,2.29,0,1.25,6.88],
[11.71,2.9,1.5,21.06,0.25,0.82,0.03],
[2.98,0.01,21.39,28.65,0.47,21.45,0.14],
[0.27,11.67,7.91,22.56,13.4,14.36,2.35],
[11.69,5.3,11.57,19.1,3.62,12.62,10.66],
[9.1,1.84,13.01,20.2,0.17,0.7,4.29],
[5.86,1.82,11.48,16.77,0.71,12.05,0.16],
[8.21,7.8,9.71,17.83,8.95,9.75,9.05],
[8,6.91,15.55,19.27,2.45,9.97,9.58],
[6.35,1.72,12.01,15.06,0.63,10.15,2.93],
[6.23,7.25,12.07,16.55,6.87,8.04,9.74],
[6.62,6.53,12.76,17.24,1.93,11.86,7.87],
[5.63,6.43,10.8,16.44,5.96,10.64,8.88],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[21.32,16.88,0.04,2.12,20.74,5.51,20.54],
[0.51,4.59,5.64,9.2,5.02,17.46,18.3],
[12.9,4.06,0.18,3.78,1.11,1.25,0.35],
[4.77,12.8,6.66,0.58,1.07,0.48,0.58],
[0.65,13.99,0.62,10.17,13.68,0.9,6.48],
[16.75,8.44,4.12,10.5,10.37,8.78,12.97],
[7.23,8.65,4.56,4.72,2.52,9.36,10.74],
[17.02,6.44,3.83,3.9,0.73,1.67,0.93],
[2.44,8.94,6.2,5.55,12.37,0.48,6],
