225
25
9
330000
[[0,0,0,0,0,0,0,0,0],
[0,0,0,0,0,0,0,0,0],
[0,0,0,0,0,0,0,0,0],
[0,0,0,0,0,0,0,0,0],
[0,0,0,0,0,0,0,0,0],
[0.08,11.19,10.04,0.16,1.9,28.35,5.06,0.72,5.71],
[5.95,2.44,12.75,3.33,1.58,15.46,0.01,10.44,6.96],
[2.71,8.69,8.53,8.28,0.05,11.71,4.21,0,1.43],
[24.01,16.3,7.18,3.92,2.51,16.42,23.67,0.4,6.16],
[4.5,5.6,7.65,2.82,3.48,15.25,3.54,5.61,4.24],
[8.46,4.35,7.23,4.24,0.91,9.14,2.96,6.84,3.49],
[12.44,8.73,5.26,11.93,1.48,9.51,11.93,0.24,7.04],
[8.68,8.3,6.37,3.04,2.91,13.48,6.48,5.39,2.86],
[10.1,6.26,6.67,8.24,2.34,10.84,7.96,5.95,5.2],
[8.76,7.48,5.66,6.19,4.48,11.91,7.8,5.63,4.97],
[0,0,0,0,0,0,0,0,0],
[0,0,0,0,0,0,0,0,0],
[0,0,0,0,0,0,0,0,0],
[0,0,0,0,0,0,0,0,0],
[0,0,0,0,0,0,0,0,0],
[19.03,0.38,4.03,2.88,28.28,8.04,22.98,5.68,7.3],
[19.03,16.25,0.66,23.6,4.09,10.04,9.9,16.53,14.1],
[24.92,19.22,5.54,14.58,2.86,30.19,0.29,0.02,11.86],
[0.01,16.82,3.13,0.23,1.36,10.31,1.11,0.78,6.62],
[12.69,12.74,2.04,12.16,14.41,18.04,11.87,8.35,7.5],
[14.78,11.86,5.41,13.09,2.35,15.21,7.92,10.65,8.68],
[16.9,12.04,3,8.65,1.5,15.24,1.31,0.45,6.41],
[14.72,9.6,3.84,8.76,11.84,15,8.45,7.14,6.7],
[11.77,11.09,3.61,8.82,1.82,10.32,8.31,9.4,6.96],
[14.04,10.76,2.88,6.63,8.95,12.01,7.68,7.32,5.59],
[0,0,0,0,0,0,0,0,0],
[0,0,0,0,0,0,0,0,0],
[0,0,0,0,0,0,0,0,0],
[0,0,0,0,0,0,0,0,0],
[0,0,0,0,0,0,0,0,0],
[7.49,12.01,0.11,7.96,9.86,19.47,6.73,0.43,3.3],
[0.02,7.88,8.86,15.96,9.07,0.3,0,0.14,0.09],
[0.72,6.96,6.16,0.3,0.92,9.81,3.73,7.45,2.62],
[3.78,0.09,4.68,0.78,26.72,6.85,16.19,0.71,6.88],
[4.75,6.77,5.33,8.43,6.32,14.78,4.5,0.55,2.62],
[0.57,14.83,5.09,9.37,8.6,5.6,2.49,5.74,1.49],
[1.9,5.23,3.65,1.05,15.11,16.57,8.1,3.91,3.5],
[3.17,10.14,3.74,6.31,6.06,10.7,6.92,5.48,2.08],
[1.27,14.38,4.52,6.25,11.94,13.96,5.4,4.44,2.34],
[3.85,10.78,3.97,4.73,10.1,13.18,6.67,5.08,3.18],
[0,0,0,0,0,0,0,0,0],
[0,0,0,0,0,0,0,0,0],
[0,0,0,0,0,0,0,0,0],
[0,0,0,0,0,0,0,0,0],
[0,0,0,0,0,0,0,0,0],
[8.99,2.06,3.75,0.01,0.81,8.16,4.99,3.98,0.57],
[1.34,14.2,0.41,2.33,5.85,3.48,14.85,1.11,5.75],
[1.71,0.12,0.59,11.14,28.28,3.95,4.99,2.71,0.77],
[11.71,3.13,2.69,1.82,10.9,35.62,34.86,2.62,0.46],
[4.57,7.24,3.61,1.68,5.88,4.21,7.49,1.99,3],
[1.03,10.4,0.34,5.58,14.18,2.48,18.97,1.39,5.74],
[5.96,1.76,1.35,11.65,14.41,18.47,17.77,1.78,0.42],
[4.22,7.64,2.45,3.72,9.72,4.24,13.23,2.62,4.47],
[5,6.97,1.13,8.42,9.61,15.52,17.55,1.31,4.08],
[5.23,5.73,3.24,6.54,7.52,12.01,13.19,2.03,3.74],
[0,0,0,0,0,0,0,0,0],
[0,0,0,0,0,0,0,0,0],
[0,0,0,0,0,0,0,0,0],
[0,0,0,0,0,0,0,0,0],
[0,0,0,0,0,0,0,0,0],
[4.38,0.88,1.62,3.41,13.42,0.23,1.05,0.06,26.28],
[1.22,3.46,1.28,0.08,14.8,10.86,6.48,5.48,0.73],
[1.02,0.45,20.74,10.72,6.81,3.43,10.08,0.03,7.92],
[14.2,0.31,0.01,0.01,0.74,6.59,28.43,9.07,0],
[2.19,1.73,0.97,1.98,9.42,6.34,3.28,3.32,15.08],
[0.75,1.77,11.24,7.82,7.71,13.6,16.43,3.39,7.37],
[7.61,0.26,14.2,6.94,6.54,3.51,14.39,5.7,5.2],
[1.94,1.19,9.57,5.37,7.08,11.79,12.45,3.05,11.46],
[6.49,1.45,11.36,7.58,6.01,9.09,13.75,8.99,7.16],
[5.15,1.11,11.5,5.69,6.62,8.89,10.83,8.64,9.19],
[16.02,0.15,8.53,2.12,0,0.29,17.82,2.83,0.44],
[0.42,9.72,5.09,12.65,15.62,9.16,7.96,24.15,0.95],
[1.62,6.13,4.53,0.27,0.45,16.59,0.05,5.68,0.02],
[28.8,23.6,2.44,2.14,6.62,23.46,1.67,4.77,4.44],
[0.3,10.76,6.12,0.99,0.03,5.85,21.39,13.68,8.69],
[8.25,5.91,4.76,5.2,12.68,14.25,9.67,9.39,4.78],
[8.39,6.3,4.47,11.75,5.46,8.68,4.43,10.06,7.13],
[12.01,10.25,6.96,8.28,2.72,14.07,1.69,3.49,5.07],
[13.84,11.46,6.15,1.42,2.25,9.89,10.11,6.16,4.38],
[8.3,7.41,4.4,8.03,8.59,13.33,6.34,6.77,4.85],
[10.8,8.5,5.2,8.98,4.76,10.7,5.36,7.01,5.45],
[13.17,8.36,5.84,8.3,1.82,10.08,6.14,4.83,5.44],
[10.05,8.91,5.06,6.81,8.18,12.88,6.4,5.52,4.56],
[10.38,7.61,4.95,8.05,3.54,9.14,6.99,6.98,5.21],
[10.17,8.26,4.83,6.5,7.07,10.71,7.42,5.81,4.7],
[0.07,7.53,0.2,0.24,16.13,28.5,0.22,4.12,0.72],
[1.84,1.79,7.72,16.19,19.72,3.65,7.11,1.02,3],
[8.2,6.55,1.02,23.32,0.35,31.6,0.24,7.18,5.38],
[8.86,19.91,0.78,0.21,0.02,9.03,8.74,0.04,7.53],
[1.25,0.44,1.64,0,17.11,5.81,0,2.35,6.02],
[9.04,4.46,3.11,5.69,12.74,11.13,11.54,2.21,4.64],
[6.73,10.57,3.7,13.29,6.85,12.9,4.09,6.02,4.79],
[8.55,9.33,4.5,9.62,1.3,14.47,3.31,3.52,4.86],
[4.06,10.02,3.38,0.38,12.4,10.61,7.21,0.8,4.52],
[7.18,7.89,3.28,8.35,8.29,13.45,7.01,4.47,4.05],
[6.29,10.7,4.25,9.09,5.44,9.69,4.21,6.7,4.38],
[7.62,7.35,3.33,5.78,7.55,12.72,4.55,2.82,4.24],
[7.72,8.85,3.31,6.57,7.67,11.03,6.59,5.85,4.08],
[5.83,10.97,3.49,6.52,8.25,10.57,5.9,6.25,3.99],
[8.07,9.93,3.05,5.12,8.84,11.43,6.38,6.07,3.9],
[0.01,0.2,2.69,2.78,0.85,6.09,13.62,15.29,5.41],
[0.12,28.65,15.24,1.08,1.75,23.05,11.09,1.58,0.06],
[0.46,1.5,2.46,20.1,16.88,12.1,0.28,3.75,3.43],
[2.18,17.64,10.76,0.35,0.06,5.45,22.04,5.95,18.91],
[15.13,7.49,7.6,2.69,4.47,39.07,27.38,0,1.1],
[5.52,10.31,6.41,2.72,3.58,10.12,12.13,5.92,2.01],
[0.47,10.2,8.08,8.07,6.27,12.69,6.26,2.12,2.37],
[0.92,7.26,6.17,8.11,12.22,10.22,7.46,3.43,7.54],
[6.13,9.09,8.54,1.05,13.47,16.71,17.06,2.08,7.3],
[3.73,7,6.95,5.79,5.8,9.85,7.61,4.38,3.28],
[0.73,10.09,7.28,7.07,9.54,10.74,8.82,2.89,5.26],
[3.78,7.24,5.86,5.87,12.01,14.03,10.35,2.29,5.07],
[3.22,7.63,6.51,5.46,7.19,8.77,8.75,4.25,5.26],
[2.96,9.43,7.15,6.5,9.24,13.32,10.23,2.48,4.5],
[4.2,7.46,7.05,5.38,7.87,11.27,9.93,3.65,5.01],
[0.67,5.95,2.04,0.01,2.71,6.06,5.85,0.27,10.49],
[0.01,8.61,4.38,3.3,1.25,0.01,32.24,7.57,1.28],
[0,1.05,14.96,0,26.5,1.81,0.52,0.41,7.14],
[0.11,0,2.12,0.01,7.72,26.86,37.58,1.41,0.54],
[0.45,5.48,0,2.31,0.12,11.23,26.06,11.86,0.01],
[4.55,5.79,3.86,1.74,4.79,3.88,12.94,3.12,9.69],
[0.86,8.5,6.49,1.36,9.59,5.04,11.21,2.94,4.57],
[0.93,0.37,8.08,7.29,12.63,9.56,12.85,0.97,4.83],
[8.8,2.07,1.23,1.03,5.5,14.63,21.27,4.75,0.27],
[2.74,6.32,5.47,1.7,8.27,4.31,7.93,2.58,7.26],
[0.72,5.92,5.99,5.6,8.86,9.2,14.25,2.64,6.62],
[5.5,1.57,6.63,7.6,8.65,9.46,13.07,3.55,3.07],
[2.65,5.25,6.41,4.04,7.5,7.44,11.06,2.95,6.89],
[4.97,5.03,6.1,7.28,6.72,10.89,13.97,4.42,5.58],
[4.61,4.75,7.35,5.71,6.43,9.3,11.57,4.75,5.79],
[10.01,4.41,6.69,2.06,10.79,17.28,13.34,6.91,0.4],
[0.92,10.45,4.36,9.69,11.86,12.39,5.03,13.47,1.51],
[4.12,4.23,2.27,17.42,0.8,16.86,0.12,4.32,3.38],
[14.46,14.55,1.23,2.02,4.2,11.96,9.49,3.49,4.12],
[0.62,8.92,3.06,0.63,11.92,11.66,14.3,6.9,4.99],
[7.46,5.96,4.57,4.85,9.9,12.8,9.11,8.2,3.94],
[5.23,7.73,4.84,11.32,5.4,11.81,2.76,7.21,4.43],
[7.85,7.61,5.41,10.29,2.4,11.6,3.87,3.59,3.61],
[9.23,9.4,4.63,1.08,7.95,9.66,9.52,4.18,4.07],
[6.39,6.48,4.8,8.05,7.29,12.24,5.75,6.24,3.7],
[6.94,9.29,4.66,8.86,5.13,10.38,4.39,5.97,3.8],
[8.78,7.04,4.56,7.34,5.17,10.46,6.01,4,4.41],
[7.28,8.44,4.61,6.89,7.26,11.17,5.96,5.62,3.51],
[6.95,8.77,4.46,7.22,6.16,9.86,5.93,5.71,3.96],
[7.69,8.53,4.47,5.97,7.44,10.75,6.77,5.53,3.93],
[0.07,5.98,1.44,1.47,8.86,14.28,8.08,7.65,2.77],
[1,15.52,8.07,8.72,10.4,11.69,6.21,2.59,2.33],
[4.48,7.45,3.38,14.51,9.86,16.1,0.17,3.83,8.74],
[4.43,12.54,9.63,0.19,0.03,14.33,11.27,3.68,9.67],
[13.81,4.07,8.52,1.86,8.56,19.88,18.2,1.55,6.46],
[7.22,8.74,4.68,4.18,7.81,10.5,11.89,5.02,2.98],
[4.33,9.82,5.11,9.68,8.24,11.15,5.82,4.58,4.5],
[5.55,8.29,7.3,8.79,8.19,12.18,4.62,3.06,7.85],
[7.43,9.19,9.33,0.82,9.63,13.68,11.83,2.28,6.48],
[5.66,7.63,4.95,6.74,7.38,10.69,7.74,4.83,4.09],
[4.2,9.29,6.58,7.72,8.08,10.55,7.5,4.54,5.49],
[7.02,7.66,7.12,6.56,9.03,12.59,7.45,2.55,6.55],
[6.07,7.84,5.65,5.9,7.89,10.4,7.92,4.69,5.21],
