225
25
9
324000
[[0,0,0,0,0,0,0,0,0],
[0,0,0,0,0,0,0,0,0],
[0,0,0,0,0,0,0,0,0],
[0,0,0,0,0,0,0,0,0],
[0,0,0,0,0,0,0,0,0],
[0.1,5.51,0.78,12.45,2.04,2.44,2.25,0,0.09],
[2.62,5.41,0.15,2.35,0.31,17.29,4.18,17.35,13.42],
[0,7.64,18.97,1.28,6.99,0,2.51,15.9,0.16],
[12.6,24.08,1.98,18,0.17,29.95,0.2,4.44,13.31],
[1.47,3.64,0.39,13.48,1.04,8.82,2.24,11.41,8.28],
[1.74,12.99,11.64,1.27,5.86,11.43,2.3,11.09,8.08],
[8.38,12.11,9.88,16.05,4.05,20.1,2.28,7.96,9.94],
[1.45,8.67,9.92,9.56,3.92,8.34,1.75,8.36,7.41],
[9.5,11.28,8.7,10.9,5.09,16.07,1.87,7.75,9.01],
[8.39,8.54,8.87,11.91,3.83,12.06,1.7,6.83,7.48],
[0,0,0,0,0,0,0,0,0],
[0,0,0,0,0,0,0,0,0],
[0,0,0,0,0,0,0,0,0],
[0,0,0,0,0,0,0,0,0],
[0,0,0,0,0,0,0,0,0],
[24.43,3.95,35.36,11,7.57,0.17,3.59,0.99,11.91],
[0.24,2.06,12.3,0.16,9.07,2.62,7.22,10.17,18.06],
[12.75,5.99,5.22,13.47,24.92,0.97,1.22,0.02,0.13],
[1.92,0.44,0.05,12.45,32.32,1.07,1.73,0,28.88],
[18.05,2.1,17.87,8.31,5.57,2.31,3.81,5.32,10.2],
[7.5,7.71,17.02,8.11,12.64,1.33,3.65,6.47,13.15],
[6.48,3.2,3.83,8.65,19.24,2.03,1,0.02,18.05],
[13.31,5.16,15.4,8.19,11.32,1.57,2.54,4.89,8.89],
[5.34,6.18,15.56,6.15,14.07,1.55,3.52,4.73,15.67],
[10,4.64,13.47,7.44,11.54,1.47,2.64,4.23,12.57],
[0,0,0,0,0,0,0,0,0],
[0,0,0,0,0,0,0,0,0],
[0,0,0,0,0,0,0,0,0],
[0,0,0,0,0,0,0,0,0],
[0,0,0,0,0,0,0,0,0],
[0.1,1.62,2.81,7.88,2.38,10.35,8.57,0.17,3.95],
[14.53,6.34,0.32,0.03,3.43,0,28.73,0.06,5.81],
[18.3,6.06,0.58,8.36,0.7,2.88,0.05,4.9,0.39],
[4.93,1.92,22.18,0.01,0.66,0.33,10.53,1.84,17.11],
[8.94,3.17,1.45,4.93,1.97,6.8,14.4,0.08,3.31],
[11.02,4.13,0.31,5.95,1.72,1.98,19.94,2.95,5.13],
[9.16,3.04,12.78,5.37,1.36,1.49,6.59,6.5,9.95],
[7.66,2.84,1.42,5.45,1.32,4.75,13.55,2.45,3.44],
[7.55,2.93,9.84,5.73,1.43,1.48,14.16,5.76,7.68],
[6.03,2.22,7.46,4.92,1.31,3.56,10.68,5.44,6.09],
[0,0,0,0,0,0,0,0,0],
[0,0,0,0,0,0,0,0,0],
[0,0,0,0,0,0,0,0,0],
[0,0,0,0,0,0,0,0,0],
[0,0,0,0,0,0,0,0,0],
[0,0.12,3.78,31.05,1.04,0.03,1.69,6.77,3.62],
[1.05,36.47,0.52,19.72,22.24,6.3,1.46,20.67,4.96],
[3.7,20.93,7.07,6.99,0.82,0.02,24.15,18,7.22],
[1.19,10.72,0.26,8,1.41,0.19,4.59,25.21,8.53],
[0.73,23,3.8,17.35,18.72,4.52,3.15,10.41,8.54],
[4.48,19.85,6.34,9.98,12.53,3.98,13.11,12.92,4.13],
[1.86,11.11,5.79,5.01,0.77,0.18,12.14,14.6,5.27],
[3.92,15.55,9.71,12.75,15.81,4.28,8.85,9.1,5.86],
[3.13,15.73,7.41,9.89,10.68,2.7,9.01,15.49,4.51],
[3.25,14.74,11.77,10.68,15.75,3.44,6.79,11.62,6.88],
[0,0,0,0,0,0,0,0,0],
[0,0,0,0,0,0,0,0,0],
[0,0,0,0,0,0,0,0,0],
[0,0,0,0,0,0,0,0,0],
[0,0,0,0,0,0,0,0,0],
[22.92,32.64,15.13,1.82,19.53,14.2,11.57,8.12,14.36],
[11.66,9.37,0.21,25.85,13.36,0.13,0.39,7.61,2.65],
[7.57,12.45,4,17.88,1.19,2.62,2.76,6.7,0.92],
[14.8,0.19,11.86,3.05,3.38,0.12,0,0,7.76],
[12.15,16.35,11.42,13.87,11.16,8.66,6.56,5.24,7.23],
[6.56,7.35,2.2,14.82,7.05,2.21,1.41,4.78,1.34],
[7.85,7.4,5.98,9.03,4.38,2.19,1.91,4.58,4],
[10.24,16.65,7.69,10.08,7.45,5.96,7.21,4.94,5.47],
[9.34,5.3,4.02,10.07,5.6,2.66,1.4,3.56,4.5],
[9.79,14.26,9.72,7.8,7.08,4.72,6.76,4.42,5.59],
[0.01,1.39,27.9,1.31,4.44,0.54,12.1,17.58,3.3],
[28.8,30.42,2.4,0.87,0.62,1.55,0.01,27.53,1.79],
[17.94,3.08,5.48,0.04,10.49,1.67,23.19,4.44,0.56],
[0.45,11.96,0.07,7.53,19.34,5.02,4.53,4.15,0],
[2.23,4.47,3.56,25.28,2.88,4.84,8.99,0,2.95],
[13.17,10.63,14.37,8.54,4.6,0.92,4.06,15.18,4.04],
[16.32,11.3,4.25,0.93,5.83,6.64,7.8,10.81,11.22],
[8.26,5.03,9.2,6.37,10.86,2.41,9.28,5.31,0.19],
[4.95,8.48,1.45,11.02,12.05,10.34,5.02,2.15,14.55],
[14.09,7.06,9.77,8.95,5.15,4.5,7.1,10.28,7.4],
[10.73,9.25,11.54,4.02,7.41,5.45,5.67,8.81,8.78],
[6.72,6.13,6.83,10.17,9.34,8.97,7.9,3.19,11.6],
[10.17,6.82,12.29,7.63,6.64,4.57,5.78,8.82,6.99],
[9.12,8.74,10.71,7.63,8.27,7.55,5.9,6.29,11.09],
[9.93,6.98,11.44,8.98,7.09,6.03,5.99,6.86,9],
[11.05,1.23,13.47,4.68,9.59,2.1,4.65,16.59,8.95],
[1.69,0.16,0.36,15.68,3.56,1.82,10.17,21.71,5.99],
[31.36,0.47,5.48,17.41,9.29,0.1,0.27,2.93,17.76],
[5.06,17.82,29.03,5.71,1.23,1.07,0.64,0.12,27.01],
[1.84,4.71,0.79,1.57,29.03,0.33,14.15,2.76,18.61],
[8.86,2.23,14.29,6.83,7.46,3.51,8.82,13.1,5.33],
[12.86,2.81,4.71,11.08,8.23,1.05,14.27,10.17,8.48],
[12.22,6.1,11.89,7.81,9.16,1.59,0.43,1.95,14.94],
[2.42,7.6,13.98,4.37,14.04,0.5,5.55,1.29,15.46],
[11.65,2.15,9.68,7.67,7.32,3.66,9.58,9.43,6.92],
[8.85,5.77,10.32,7.82,6.72,1.32,10,6.19,10.55],
[7.73,4.67,11.6,6.22,11.82,1.45,3.84,2.61,12.93],
[9.05,4.34,11.37,6.3,7.13,2.78,7.81,6.79,8.82],
[6.82,5.23,13.18,6.84,9.68,1.31,9.17,5.17,10.26],
[7.28,4.21,12.34,6.01,9.08,2.25,7.65,5.88,9],
[0.21,0.72,4.29,2.98,4.96,29.57,0.24,6.77,7.68],
[0.54,0.01,2.4,1.08,0.11,4.18,22.31,0.17,1.25],
[16.82,12.95,2.9,10.35,10.22,0.17,0.33,19.16,0.87],
[3.05,2.21,26.28,5.38,9.77,2.02,20.74,4.32,5.64],
[8.28,11.38,0.86,0.39,26.28,1.66,0.7,2.51,21.91],
[0.27,0.68,2.24,13.05,1.74,12.79,7.96,3.11,2.98],
[7.08,16.52,2.04,7.37,10.63,2.54,14.74,9.53,4.29],
[13.03,13.3,10.33,5.25,7.17,1.13,10.71,8.51,2.88],
[5.6,8.15,13.59,3.15,12.04,1.4,7.35,9.06,9.43],
[4.43,11,2.2,9.93,8.39,7.85,9.26,7.07,4.78],
[7.94,11.37,7.34,6.37,8.65,3,13.26,6.59,3.71],
[9.48,10.43,11.44,4.3,9.59,1.02,8.15,9.45,6.79],
[5.74,8.55,6.19,7.89,8.04,6.44,9.66,5.67,4.33],
[6.86,10.6,10.48,6.7,10.15,2.46,10.02,9.53,5.9],
[5.38,8.85,9.71,7.04,9.61,5.23,7.86,8.4,5.82],
[7.8,0.04,0.04,17.88,3.33,41.13,9.25,0.49,11.28],
[4.15,34.36,4.59,0,27.31,6.09,0.88,0.2,5.45],
[0.13,10.49,3.54,0.4,9.9,0.1,7.68,1.79,8.61],
[18.67,23.67,7.72,0.9,1.33,4.29,14.47,0.1,1.46],
[0.38,1.33,0.02,4.12,0.25,8.12,2.95,22.71,1.81],
[7.73,16.27,7.22,13.95,15.14,17.89,7.06,5.19,6.17],
[4.71,16.43,2.94,15.26,12.59,3.43,2.91,9.56,7.16],
[6.38,11.57,3.83,8.31,3.75,1.83,9.15,8.41,5.58],
[7.62,9.67,5.19,5.16,2.05,4.14,6.61,11.7,6.52],
[5.24,16.13,7.28,13.35,12.97,10.91,6.92,6.26,6.55],
[6.82,14.62,3.52,9.93,7.89,4.04,5.81,7.1,4.98],
[4.63,7.92,4.74,5.98,3.6,2.77,6.12,9.9,5.72],
[6.44,15.7,7.53,10.52,10.24,8.92,7.19,6.02,5.2],
[6.38,11.68,4.97,8.75,6.98,4.41,4.58,9.18,6.04],
[5.94,14.48,9.61,9.18,10.26,8.05,6.06,7.6,5.99],
[7.61,2.63,14.66,5.65,5,2.47,6.17,11.4,4.54],
[15.68,21.84,1.22,8.57,1.8,3.37,6.6,16.53,3],
[17.06,1.56,3.65,12.2,6.6,1.46,13.98,7.32,14.32],
[4.68,10.12,18.44,4.45,10.46,5.6,4.58,3.32,17.98],
[4.06,9.18,1.78,13.7,15.18,4.28,7.91,1.81,9.43],
[10.94,9.84,9.38,6.77,4.9,2.62,5.85,11.29,3.22],
[13.29,9.54,2.86,8.61,5.32,4.12,10.64,9.57,8.95],
[8.73,5.19,11.14,6.91,7.5,3.32,7.46,4.43,12.95],
[3.99,9.83,8.91,7.31,11.58,6.3,5.14,2.87,12.56],
[11.13,6.62,6.78,8.23,5.08,4.55,8.2,9,6.78],
[9.47,8.71,9.71,6.53,5.95,3.98,8.55,6.9,10.33],
[6.99,6.54,9.72,7.92,8.94,6.1,6.71,3.62,11.96],
[9.02,6.83,9.97,6.83,5.7,4.47,7.38,7.17,8.47],
[7.94,8.85,10.79,7.33,7.87,5.22,7.7,5.67,9.78],
[8.16,7.33,10.58,7.33,7.07,4.93,6.98,6.23,8.36],
[6.49,1.93,16.91,7.59,14.3,15.86,2.55,8.51,5.56],
[2.13,0.09,2.46,13.92,2.03,5.84,11.61,15.86,3],
[16.81,10.6,2.93,9.56,6.51,0.27,0.2,9.73,15.04],
[8.02,9.17,18.46,3.7,9.65,1.08,11.82,2.48,13.54],
[4.15,5.84,0.55,0.78,18.46,1.81,7.81,5.27,13.55],
[5.32,1.67,9.9,10.31,7.25,9.48,6.49,9.84,4.18],
[7.93,10.93,3.69,11.07,9.54,2.5,10.44,10.32,7.23],
[10.39,9.31,9.72,6.08,9.48,0.97,7.06,5.12,11.83],
[5.11,7.07,9.57,4.39,13.69,1.16,7.86,5.85,11.99],
[7.53,7.42,7.13,9.18,9.66,6.03,7.23,8.6,6.61],
[7.08,9.13,9.32,7.89,8.58,2.34,9.56,7.17,8.18],
[7.55,7.44,9.35,5.14,10.95,1.15,6.76,6.19,11.26],
[7.31,7.1,9.91,7.49,8.88,4.76,7.44,6.81,7.32],
[5.94,8.53,11.26,7.32,10.63,2.22,8.38,7.57,8.74],
