225
25
10
354000
[[0,0,0,0,0,0,0,0,0,0],
[0,0,0,0,0,0,0,0,0,0],
[0,0,0,0,0,0,0,0,0,0],
[0,0,0,0,0,0,0,0,0,0],
[0,0,0,0,0,0,0,0,0,0],
[4.65,0.4,10.44,11.09,7.07,10.4,20.48,5.92,1.38,9.99],
[0.73,14.47,13.31,0,9.03,4.44,0.16,1.67,15.46,1.38],
[3.35,0.53,8.2,27.98,0.01,0.85,2.88,6.13,5.58,1.19],
[0.37,13.78,2.62,11.19,3.33,0.03,3.73,19.03,0.5,21.52],
[2.36,11.51,7.98,7.35,5.41,5.36,14.98,2.96,14.3,10.05],
[3.77,8.15,7.38,18.73,5.8,2.23,1.57,7.33,7.83,2.56],
[1.74,11.34,4.12,14.31,2.36,0.69,6.59,9.57,5.17,11.77],
[2.99,9.71,6.46,13.69,4.11,3.75,9.99,5.17,9.74,10.98],
[2.92,9.73,5.35,12.5,4.27,1.49,5.33,7.49,5.69,7.91],
[2.41,9.22,4.94,10.28,3.54,2.96,8.89,6.31,7.33,10.63],
[0,0,0,0,0,0,0,0,0,0],
[0,0,0,0,0,0,0,0,0,0],
[0,0,0,0,0,0,0,0,0,0],
[0,0,0,0,0,0,0,0,0,0],
[0,0,0,0,0,0,0,0,0,0],
[23.6,0.04,3.78,1.16,4.96,22.65,1.86,2.6,21.06,0.01],
[13.99,1.26,3.67,9.5,26.14,7.37,1.02,0,16.76,1.02],
[10.44,6.77,23.67,1.5,9.07,1.45,1.07,0.91,1.81,40.68],
[1.88,0.06,35.11,0.74,0.37,0.46,10.76,2.88,0.04,5.02],
[12.95,1.03,2.48,4.9,13.14,11.4,2.84,1.78,12.69,0.74],
[8.23,3.41,12.01,9.85,13.21,8.05,0.7,0.64,8.71,23.5],
[5.26,4.13,19.97,0.79,5.07,0.73,10.15,1.45,1.42,20.94],
[11.41,2.28,10.63,7.53,8.82,8.62,1.9,2.34,8.47,16.61],
[5.6,2.89,13.52,7.05,8.85,5.9,7.06,0.97,5.84,17.07],
[8.62,2.18,10.99,6.35,6.66,6.52,5.54,1.88,6.39,14.09],
[0,0,0,0,0,0,0,0,0,0],
[0,0,0,0,0,0,0,0,0,0],
[0,0,0,0,0,0,0,0,0,0],
[0,0,0,0,0,0,0,0,0,0],
[0,0,0,0,0,0,0,0,0,0],
[8.36,3.46,21.32,0.35,0.12,0.91,0.54,12.2,17.82,1.36],
[31.21,5.75,1.31,5.88,1.31,10.04,1.11,0.06,16.19,6.02],
[14.91,1.31,8.74,2.67,0.03,9.46,0.01,4.9,3.41,22.38],
[0.4,30.42,0.05,0.01,0.76,0,1.55,9.16,6.81,7.11],
[15.61,3.16,18.61,3.2,0.69,9.31,0.58,7.6,11.35,6.83],
[16.36,6.54,4.44,8.34,0.76,6.5,0.67,3.67,8.11,11.19],
[8.58,16.94,6.27,1.91,0.62,6.28,1.13,4.91,3.6,11.25],
[11.01,4.36,12.62,6.79,0.58,6.42,0.45,5.8,7.73,8.21],
[10.91,12.17,4.58,7.58,0.69,4.82,0.91,3.53,9.11,7.52],
[8.27,9.43,9.66,7.4,0.54,4.9,0.72,6.14,7.7,6.32],
[0,0,0,0,0,0,0,0,0,0],
