225
25
10
390000
[[0,0,0,0,0,0,0,0,0,0],
[0,0,0,0,0,0,0,0,0,0],
[0,0,0,0,0,0,0,0,0,0],
[0,0,0,0,0,0,0,0,0,0],
[0,0,0,0,0,0,0,0,0,0],
[17.64,11.81,0.09,13.42,1.02,1.33,24.08,1.6,2.69,0.18],
[2.95,20.93,4.74,0.05,2.21,1.19,0.04,6.85,8.69,3.73],
[7.33,24.64,0.5,11.33,2.78,4.21,2.25,0.02,6.48,0.48],
[0.16,1.1,6.44,5.99,28.13,8.36,5.99,0.37,0.15,3.48],
[18.54,11.35,3.67,9.53,3.15,2.51,15.39,7.84,4.37,2.06],
[3.76,15.24,4.52,7.08,4.98,2.11,1.74,4.33,5.11,3.7],
[5.71,13.69,3.43,6.05,14.71,4.43,3.04,0.32,3.76,1.78],
[12.37,12.24,5,8.34,6.59,2.12,10.26,7.28,3.55,3.06],
[3.83,10.43,3.91,4.76,10.15,3.19,2.11,2.9,3.46,2.75],
[9.39,9.81,4.03,6.62,8.68,3.5,10.08,5.79,2.74,2.39],
[0,0,0,0,0,0,0,0,0,0],
[0,0,0,0,0,0,0,0,0,0],
[0,0,0,0,0,0,0,0,0,0],
[0,0,0,0,0,0,0,0,0,0],
[0,0,0,0,0,0,0,0,0,0],
[10.53,0.05,2.76,2.06,19.41,7.53,2.67,33.05,2.04,18.48],
[10.67,0.19,1.28,0.94,15.68,0.08,29.95,11.33,0.34,0.08],
[4.21,2.08,7.07,8.69,4.87,0.95,10.86,4.87,5.38,1.75],
[2.02,2.44,0.06,0.3,0.07,3.43,9.29,0.22,1.81,4.9],
[7.07,0.22,1.44,1.07,11.76,5.57,15.79,16.69,1.03,13.16],
[5.45,1.93,3.56,4.52,7.87,0.51,15.18,15.75,2.91,0.97],
[6.09,4.52,5.19,4.92,3.68,4.13,6.74,2.7,6.87,6.38],
[5.17,1.77,3.98,4.58,8.38,3.72,10.54,14.33,3.59,8.82],
[5.08,4.84,3.72,3.61,5.33,3.24,13.7,12.74,5.58,5.16],
[5.7,4.73,4.74,4.39,6.71,4.03,11.28,11.56,6.66,8.2],
[0,0,0,0,0,0,0,0,0,0],
[0,0,0,0,0,0,0,0,0,0],
[0,0,0,0,0,0,0,0,0,0],
[0,0,0,0,0,0,0,0,0,0],
[0,0,0,0,0,0,0,0,0,0],
[18.24,4.35,17.58,0.73,1.57,0.43,1.71,0.39,4.15,8.95],
[18.79,0.88,6.13,3.86,0.81,7.96,2.93,2.38,5.92,12.05],
[10.72,24.71,6.06,4.41,11.62,0.39,3.62,6.2,0.01,2.4],
[3.75,23.87,17.52,3.1,2.21,0.06,5.15,12.25,1.23,0.87],
[12.34,2.18,8.89,1.94,0.83,4.36,1.6,2.48,3.41,7.08],
[10.21,13.95,4.06,2.76,6.24,6.74,6.53,8.27,4.15,6.05],
[5.42,16.2,8.85,2.54,5.84,0.4,2.97,6.49,0.92,1.22],
[9.86,14.15,8.36,1.87,5.76,5.51,4.46,8.59,2.84,4.74],
[7.53,11.08,8.39,2.36,4.28,5.76,4.45,6.4,4.77,4.59],
[7.53,11.1,8.83,1.77,4.67,5.66,3.39,6.64,3.58,3.79],
[0,0,0,0,0,0,0,0,0,0],
