3025
100
9
324000
[[0,0,0,0,0,0,0,0,0],
[0,0,0,0,0,0,0,0,0],
[0,0,0,0,0,0,0,0,0],
[0,0,0,0,0,0,0,0,0],
[0,0,0,0,0,0,0,0,0],
[0,0,0,0,0,0,0,0,0],
[0,0,0,0,0,0,0,0,0],
[0,0,0,0,0,0,0,0,0],
[0,0,0,0,0,0,0,0,0],
[0,0,0,0,0,0,0,0,0],
[3.65,11.71,0.49,3,4.47,1.67,10.76,4.77,15.62],
[0.19,0,3.7,0,10.13,5.88,0.19,0.01,2.93],
[1.16,2.55,5.95,18.91,9.99,0.76,13.21,0.37,10.53],
[21.13,21.58,3.03,1.43,1.45,6.48,9.07,16.42,0.15],
[21.32,18.24,3.03,6.77,2.42,0.03,1.77,10.13,38.28],
[19.47,1.19,5.99,6.96,0.13,0.27,2.93,0,7.26],
[0.34,0.41,7.11,23.87,0.23,1.73,1.28,8.2,7.22],
[3.89,2.93,23.12,19.1,5.58,2.14,0.02,6.37,7.68],
[3.23,2.74,1.43,19.1,1.51,24.5,1.84,1.98,0.52],
[2.01,7.87,1.9,1.95,14.22,7.13,8.26,3.05,7.86],
[0.59,1.73,3.31,12.49,6.71,3.02,7.87,0.21,5.27],
[11.56,11.14,3.16,10.1,5.09,6.3,7.56,9.55,7.95],
[14.15,13.32,2.02,7.54,3.82,4.04,9.9,9.1,24.04],
[13.61,9.85,3.17,4.58,2.07,0.27,1.61,6.89,19.25],
[11.48,0.6,4.38,11.96,0.13,1.79,1.51,5.35,4.83],
[3.6,1.49,11.61,14.41,4.63,3.86,0.99,4.9,4.97],
[7.11,1.89,20.2,12.73,6.66,12.93,1.39,7.94,6.8],
[2.35,9.05,2.23,13.3,9.53,5.45,8.04,2.85,11.1],
[8.48,7.53,2.49,9.75,4.48,4.7,5.52,6.9,5.47],
[9.53,8.88,3.07,8.63,4.24,5.84,7.3,6.6,17.06],
[13.54,8.9,3.09,5.15,4.17,2.72,6.61,6.41,16.88],
[9.41,7.47,3.42,11.03,1.42,1.66,1.17,6.14,17.19],
[8.05,1.75,10.32,9.96,3.37,4.36,1.07,3.77,4.98],
[7.87,1.26,13.9,14.37,7.48,8.83,2.35,5.54,4.71],
[6.74,9.45,1.87,12.43,7.51,5.19,6.73,5.97,11.8],
[7.39,6.66,2.42,8.03,4.48,4.5,5.55,5.25,12.96],
[10.7,6.68,3.09,7.03,3.9,4.66,5.48,5.08,13.15],
[11.13,6.93,2.96,11.99,3.43,2.57,5.6,6.81,18.03],
[7.8,5.8,7.74,9.03,2.92,4.28,0.97,5.19,13.02],
[8.47,1.39,14.4,10.78,6.5,7.02,1.84,4.25,5.55],
[6.47,9.18,1.96,10.07,7.8,4.6,7.29,4.94,14.32],
[9.18,5.34,2.69,7.24,4.55,3.77,4.46,4.25,10.75],
[9.63,5.55,3.27,10.81,3.23,3.87,4.74,5.99,14.47],
[9.08,5.93,7.17,9.79,3.67,3.97,4.94,5.63,14.43],
[9.01,5.04,11.72,10.79,5.24,5.94,1.79,6.02,10.87],
[7.82,7.81,2.24,9.68,8,3.88,6.1,4.24,12.01],
[8.82,4.63,2.81,9.69,4.04,3.29,3.98,5.37,12.62],
[8.09,4.94,6.27,9.34,3.7,4.37,4.25,5.07,12.06],
[9.21,5.11,11.4,12.14,5.02,5.8,5.67,5.86,12.13],
[7.62,7.11,2.42,10.65,7.41,3.55,5.7,4.96,12.71],
[7.57,4.24,5.65,8.73,4.07,3.89,3.65,4.64,10.84],
[8.15,4.38,9.81,10.97,5.17,6.36,4.89,5.21,10.44],
[6.69,6.3,4.95,9.95,6.73,4.27,5.39,4.4,11.13],
[7.52,3.83,9.14,9.96,5.06,5.59,4.28,4.71,9.53],
[6.79,5.86,8.22,10.49,6.93,5.5,6.11,4.6,10.01],
[0,0,0,0,0,0,0,0,0],
[0,0,0,0,0,0,0,0,0],
[0,0,0,0,0,0,0,0,0],
[0,0,0,0,0,0,0,0,0],
[0,0,0,0,0,0,0,0,0],
[0,0,0,0,0,0,0,0,0],
[0,0,0,0,0,0,0,0,0],
[0,0,0,0,0,0,0,0,0],
[0,0,0,0,0,0,0,0,0],
[0,0,0,0,0,0,0,0,0],
[6.02,2.69,3.56,12.55,19.22,3.25,3.75,3.81,15.18],
[7.03,1.23,5.48,0.22,0,0.68,8.95,1.41,18.79],
[0.02,0.5,6.62,29.03,0,0.85,0.01,0.14,11.81],
[0.03,11.33,9.68,18.67,0.3,4.32,2.74,4.03,0.08],
[10.76,0.3,2.81,7.68,0.2,7.07,3.05,3.73,17.23],
[11.23,6.16,15.07,5.35,4.87,13.62,0,1.53,0.94],
[6.52,5.12,4.71,3.28,10.22,3.28,6.41,7.07,1.02],
[32.48,32.97,2.06,15.74,0.26,1.82,1.11,7.84,25.21],
[1.38,0.65,27.16,2.18,7.92,1.77,0.66,37.76,1.23],
[4.36,3.83,3.08,9.64,12.61,3.62,4.6,1.93,11.39],
[4.95,1.68,12.08,17.8,0,1.53,5.73,1.32,10.47],
[0.02,6.3,5.53,16.28,0.2,2.17,1.97,2.29,8.59],
[6.84,6.52,11.8,9.58,0.17,11.28,1.93,2.59,10.74],
[7.33,5.22,7.58,4.41,2.72,7.25,2.04,5.1,9.43],
[17.54,11.26,7.57,8.54,5.35,6.81,4.26,3.54,0.65],
[16.3,16.73,6.59,7.89,5.9,1.77,3.23,4.98,14.1],
[18.11,19.33,14.49,8.04,6.41,3.59,1.75,18.93,21.34],
[3.5,4.54,8.2,14,9.41,4.56,3.82,1.42,9.29],
[3.63,4.31,8.25,12.26,0.16,1.73,4.09,1.82,7.62],
[5.19,5.26,7.87,12.28,0.14,8.43,1.49,1.78,9.68],
[5.3,5.84,9.36,8.2,2.3,8.27,1.48,3.45,8.61],
[11.71,11.89,5.06,5.89,3.57,4.86,3.25,4.11,7.82],
[15.84,13.31,6.31,7.67,3.96,5.49,3.04,3.4,11.34],
[12.44,13.72,10.63,5.42,6.11,2.5,2.38,16.65,17.89],
[2.8,4.81,6.24,11.28,7.16,3.53,3.08,2.12,8.09],
[8.79,3.95,8.01,10.97,0.12,6.34,3.64,1.69,10.07],
[4.25,4.72,7.08,9.65,1.94,6.64,1.2,2.59,7.78],
[8.78,9.44,7.33,10.35,2.78,6.52,2.82,3.23,8.55],
[12.21,11.76,4.75,6.26,3,4.2,2.5,4.54,11.36],
[12.27,11.2,11.2,5.75,4.82,6.34,2.33,12.81,17.01],
[7.07,4.14,6.41,9.93,5.97,5.98,2.91,1.83,9.11],
[7.05,3.82,7.98,8.91,1.7,5.31,3.22,2.63,8.99],
[7.03,7.57,5.87,10.05,2.28,5.72,2.52,2.59,7.46],
[9.88,10.35,7.38,8.91,2.44,5.35,2.37,3.65,10.23],
[10.23,10,9.07,5.03,3.87,5.07,2.08,10.74,14.63],
[5.9,4.27,6.68,8.53,5.61,5.35,2.7,2.41,8.13],
[8.03,6.56,6.69,8.98,1.95,4.77,3.54,2.49,9.14],
[8.34,8.76,6.16,9.26,2.05,4.82,2.26,3.05,9.55],
[8.69,9.36,9.52,7.46,3.36,5.45,2.01,9.23,12.59],
[6.89,7.11,5.75,9.02,5.73,4.76,3.03,2.4,8.17],
[9.68,7.58,6.49,8.66,1.78,4.13,3.08,3.06,10.02],
[7.61,8.24,8.18,7.94,2.96,4.85,1.95,7.97,12.27],
[8.49,7.6,5.68,8.52,5.32,4.25,2.7,2.81,9.29],
[9.15,7.23,8.7,7.59,2.67,4.25,2.74,7.11,11.81],
[8.19,7.15,7.77,7.57,5.36,4.48,2.43,6.64,11.25],
[0,0,0,0,0,0,0,0,0],
[0,0,0,0,0,0,0,0,0],
[0,0,0,0,0,0,0,0,0],
[0,0,0,0,0,0,0,0,0],
[0,0,0,0,0,0,0,0,0],
[0,0,0,0,0,0,0,0,0],
[0,0,0,0,0,0,0,0,0],
[0,0,0,0,0,0,0,0,0],
[0,0,0,0,0,0,0,0,0],
[0,0,0,0,0,0,0,0,0],
[0.42,7.88,6.41,6.99,0.37,25.13,7.57,0,6.55],
[4,1.39,0.02,0.28,6.34,28.13,10.04,17.29,0.45],
[1.88,2.4,0.42,2.65,5.48,0,4.62,0.18,17.17],
[1.67,0.01,3.05,0.06,6.2,2.6,23.32,0.02,2.4],
[1.48,21.39,15.35,0.18,0.53,0.35,7.92,0.02,6.92],
[9.59,8.65,6.48,14.15,6.23,10.58,4.23,0.02,26.72],
[0.03,1.86,8.53,0.08,0.76,26.72,7.3,0.02,20.87],
[0.99,0.04,30.26,1.43,15.57,0.31,4.59,0.55,21.65],
[15.46,4.87,0.51,0.21,6.66,3.23,3.33,0.1,0],
[3.82,3.97,4.51,5.79,5.49,17.78,5.93,11.52,5.82],
[2.09,1.31,0.24,1.38,11.8,18.85,14.31,12.82,9.89],
[3.55,1.73,3.07,2.06,3.9,1.7,11.71,0.09,8.77],
[1.05,13.9,7.7,0.23,3.28,2.61,11.77,0.04,8.93],
[9.89,10.96,7.9,10.62,3.3,8.58,11.96,0.01,13.36],
[6.04,4.33,5.05,8.78,6.11,13.66,3.98,0.03,15.98],
[0.56,1.45,15.15,1.23,8.6,16.1,4.07,0.32,14.17],
[8.35,3.56,17.9,0.73,8.03,3.03,2.67,0.59,14.34],
[2.56,4.09,3.05,3.93,12.57,13.65,9.54,12.79,7.92],
[2.58,1.16,2.44,1.58,7.87,12.58,12.28,9.71,7.08],
[2.37,9.27,5.26,2.01,2.61,2.51,7.85,0.07,8.45],
[6.75,9.27,5.27,8.66,6.22,10.5,10.55,0.03,10.15],
[9.21,7.75,8.47,9.88,4.82,9.64,8.05,0.02,10.9],
[5.84,2.9,13.06,5.86,7.28,10.73,3.18,0.21,16.2],
[5.91,4.87,12.06,0.91,5.76,10.83,3.55,0.51,10.65],
[2.46,3.84,3.23,3.06,9.61,10.25,9.31,11.63,6.07],
[1.94,7.45,3.97,1.84,6.08,9.52,9.66,7.68,6.74],
[5.43,6.95,4.11,10,4.68,9.97,7.99,0.05,11.12],
[7.41,7.78,6.52,9.65,8.26,9.52,8.28,0.03,9.91],
[9.85,6.14,11.55,7.54,5.6,8.19,7.41,0.17,12.16],
[6.89,4.29,12.47,4.45,5.65,8.13,2.83,0.4,14.59],
[2,7.18,4.99,2.69,8.23,8.39,7.76,10.22,6.42],
[4.85,5.99,3.34,9.12,6.15,11.99,10.54,6.44,9.85],
[6,6.24,5.22,11.86,6.66,8.8,6.64,0.05,9.98],
[8.8,6.83,9.24,8.09,7.41,8,7.25,0.16,10.42],
[8.91,7.78,10.81,6.32,4.69,6.65,5.97,0.36,11.8],
[4.85,5.98,4.19,7.96,7.45,11.28,8.79,9.17,8.59],
[5.74,5.74,4.35,11.53,6.93,11.32,8.8,5.6,8.87],
[7.33,5.75,7.84,10.65,6.18,7.5,6.11,0.14,11.15],
[7.96,8.87,9.06,7.26,6.65,6.9,6.18,0.34,10.14],
[5.94,5.59,5.36,9.97,7.49,10.52,7.55,8.37,8.07],
[7.3,5.55,6.78,10.87,6.74,10.11,8.45,4.8,10.41],
[6.84,7.81,8.03,10,5.72,6.76,5.33,0.3,11.34],
[7.68,5.31,6.93,9.53,7.54,9.45,7.43,7.38,9.31],
[6.72,7.72,7.15,10.58,6.13,8.95,7.4,4.22,10.98],
[7.01,7.08,7.05,9.41,6.8,8.55,6.61,6.56,9.84],
[0,0,0,0,0,0,0,0,0],
[0,0,0,0,0,0,0,0,0],
