588
42
5
180000
[[0,0,0,0,0],
[0,0,0,0,0],
[0,0,0,0,0],
[0,0,0,0,0],
[0,0,0,0,0],
[0,0,0,0,0],
[4.77,0.03,4.81,18.91,0.82],
[3.03,27.9,0.29,0.06,0.01],
[5.92,0.37,16.36,1.77,3.28],
[11.09,0,20.61,0.27,6.02],
[0.86,12.65,0.82,26.86,1.48],
[2.67,19.19,2.61,11.93,0.6],
[8.78,16.71,12.55,1,2.09],
[5.94,0.26,12.4,0.9,3.24],
[5.91,8.54,11.55,19.9,3.01],
[5.88,17.2,8.48,11.37,1.46],
[6.49,12,9.75,0.71,2.2],
[4.08,7.35,8.57,13.55,2.17],
[4.97,14.8,7.64,9.35,1.84],
[4.87,11.65,7.36,10.42,1.68],
[3.97,12.94,6.2,12.91,1.47],
[0,0,0,0,0],
[0,0,0,0,0],
[0,0,0,0,0],
[0,0,0,0,0],
[0,0,0,0,0],
[0,0,0,0,0],
[22.85,0.28,0.44,0.05,16.59],
[15.35,31.36,0.27,3.65,1.3],
[6.88,11.71,0.01,0.11,0.2],
[3.28,0.09,11.33,4.44,18.73],
[0.09,8.28,1.23,13.01,22.18],
[12.98,23.08,0.24,2.19,8.83],
[7.97,15.94,0.21,2.08,1.34],
[3.61,7.19,7.71,2.57,13.93],
[2.61,6.15,5.88,6.56,13.68],
[9.94,15.5,0.18,1.84,5.9],
[6.25,10.63,6.56,4.57,13.44],
[2.61,6.67,5.81,4.38,10.68],
[7.6,11.8,5.07,4.42,11.54],
[5.39,11.09,5.92,4.6,10.44],
[6.29,13.31,5.01,4.19,9.83],
[0,0,0,0,0],
[0,0,0,0,0],
[0,0,0,0,0],
[0,0,0,0,0],
[0,0,0,0,0],
[0,0,0,0,0],
[0.68,29.95,2.53,0.83,0.59],
[8.95,2.83,9.46,0.35,3.95],
[3.98,0.9,3.67,4.71,0.74],
[30.19,7.57,0.48,6.23,24.29],
[24.36,26.5,32.89,0.81,0.11],
[4.77,15.72,4.73,0.43,4.05],
[12.59,3.55,12.69,2.52,4.27],
[15.47,3.91,3.65,3.68,13.86],
[18.29,13.27,19.59,6.19,17.36],
[10.07,10.51,9.06,2.45,5.69],
[13.41,3.58,12.94,2.46,9.66],
[12.19,9.19,13.17,4.15,14.78],
[10.49,10.52,11.07,2.19,8.1],
[12.68,9.02,14.57,3.19,11.09],
[10.95,11.6,12.1,2.65,9.11],
[0,0,0,0,0],
[0,0,0,0,0],
[0,0,0,0,0],
[0,0,0,0,0],
[0,0,0,0,0],
[0,0,0,0,0],
[6.59,19.91,14.8,13.01,7.68],
[1.08,14.96,0.2,5.48,7.49],
[1.33,0.24,5.45,13.73,2.25],
[1.9,1.34,2.31,9.99,2.71],
[22.58,4.8,1.96,3.59,10.35],
[3.33,11.74,11.16,6.7,5.06],
[2.4,11.39,3.06,7.02,3.76],
[1.09,0.68,2.81,8.01,1.66],
[11.95,2.41,1.43,13.05,5.18],
[2.71,9.07,7.72,10.06,3.55],
[1.64,7.7,2.05,5.76,3.72],
[9.62,1.7,2.55,9.17,4.54],
[2.2,6.81,6.16,7.72,3.24],
[9.52,8.34,2.23,7.92,4.47],
[7.76,7.08,5.06,8.12,4.29],
[0,0,0,0,0],
[0,0,0,0,0],
[0,0,0,0,0],
[0,0,0,0,0],
[0,0,0,0,0],
[0,0,0,0,0],
[0.13,1.94,24.99,1.28,5.41],
[1.57,0.53,0.4,4.65,0.29],
[6.7,1.79,4.81,10.04,4],
[5.25,0.27,3.03,0.67,26.94],
[0.25,0.16,2.55,0.43,14.8],
[1.42,0.97,14.83,2.33,4.63],
[7.67,2.19,4.39,5.24,3.58],
[4.01,0.91,7.76,5.41,13.7],
[2.9,0.15,1.87,1.1,14.51],
[7.22,1.57,10.33,3.77,8],
[5.12,1.65,8.74,3.65,9.15],
[2.69,0.73,5.22,3.62,9.69],
[5.46,1.27,10.15,3.06,9.23],
[3.9,1.53,6.92,2.76,7.33],
[4.58,1.23,8.16,2.45,8.21],
[0,0,0,0,0],
[0,0,0,0,0],
[0,0,0,0,0],
[0,0,0,0,0],
[0,0,0,0,0],
[0,0,0,0,0],
[0.13,0.13,21.58,6.99,2.51],
[0.03,16.88,27.01,19.66,6.55],
[0.34,24.57,25.85,31.36,15.02],
[5.85,1.46,25.49,4.44,4.84],
[0.72,0.66,11.66,0.2,7.64],
[0.14,10.37,16.3,9.95,3.34],
[0.18,14.06,17.62,17.46,7.77],
[5.06,13.36,17.11,16,7.55],
[3.01,0.76,13.27,2.47,12.37],
[0.16,9.64,15.88,12.85,5.86],
[3.9,9.63,17.5,11.65,5.29],
[3.83,10.28,12.93,11.08,9.35],
[2.99,7.35,14.77,9.75,4.41],
[3.51,7.96,13.43,8.86,7.85],
[2.95,6.4,12.36,8.06,6.34],
[0,0,0,0,0],
[0,0,0,0,0],
[0,0,0,0,0],
[0,0,0,0,0],
[0,0,0,0,0],
[0,0,0,0,0],
[0.06,13.94,21.65,11.33,21.71],
[0.23,0.7,8.61,32.48,9.9],
[0.9,0.16,3.41,12.05,9.68],
[5.45,15.46,1.62,0.28,19.72],
[3.38,17.76,1.77,0.25,5.09],
[0.27,11.83,11.07,16.42,11.3],
[1.06,0.35,4.4,16.5,6.53],
[2.75,11.45,4.92,7,10.39],
[3.02,11.1,1.13,0.18,9.86],
[1.09,8.88,8.42,11.26,10.83],
[1.89,7.91,4.1,11.01,10.18],
[2.02,8.7,3.29,5.52,6.98],
[1.52,9.97,8.53,8.45,10.65],
[1.61,6.58,3.09,8.32,7.68],
[1.42,9.19,6.92,6.86,8.54],
[14.05,32,5.88,28.96,0.3],
[10.35,24.64,0.81,1.55,13.83],
