588
42
5
174000
[[0,0,0,0,0],
[0,0,0,0,0],
[0,0,0,0,0],
[0,0,0,0,0],
[0,0,0,0,0],
[0,0,0,0,0],
[1.19,23.12,0.9,3.28,2.27],
[19.72,6.37,7.8,5.09,0.39],
[0.11,0.15,0.99,0,0.32],
[14.91,0.79,0.87,27.08,0.3],
[0.59,2.08,13.94,0.05,2.06],
[10.71,11.57,4.04,2.85,1.15],
[12.25,3.69,7.72,3.34,0.71],
[10.84,0.4,0.62,18.18,0.21],
[8.35,1.06,12.2,18.85,2.09],
[9.72,7.76,5.92,2.28,0.88],
[11.54,3.55,5.37,12.24,0.47],
[9.06,0.74,8.51,18.97,1.43],
[9.15,5.99,4.82,10.01,0.67],
[9.21,2.71,8.22,14.3,1.14],
[7.63,5.07,6.77,12.98,1.37],
[0,0,0,0,0],
[0,0,0,0,0],
[0,0,0,0,0],
[0,0,0,0,0],
[0,0,0,0,0],
[0,0,0,0,0],
[8.69,0.49,1.14,0.54,0.08],
[5.35,8.36,0.11,0,2.53],
[4.74,15.35,3,0.25,0.79],
[0.01,7.37,2.86,6.85,1.79],
[7.03,9.95,20.87,13.83,0.18],
[13.91,7.25,1.06,0.34,1.44],
[3.37,8.25,2.45,0.16,1.27],
[3.32,8.05,1.95,5.61,2.51],
[4.88,5.84,10.67,7.3,1.69],
[9.33,6.38,3.36,0.49,0.96],
[2.56,6.07,1.72,4.42,1.83],
[8.16,8.88,9.38,5.37,2.98],
[7.01,5.56,2.52,4.35,1.38],
[6.12,6.77,8.51,4.23,2.24],
[7.74,5.83,9.07,3.95,1.8],
[0,0,0,0,0],
[0,0,0,0,0],
[0,0,0,0,0],
[0,0,0,0,0],
[0,0,0,0,0],
[0,0,0,0,0],
[1.6,2.46,0.78,8.45,2.21],
[15.24,1.66,1.33,8.78,35.96],
[7.68,8,2.6,0.79,0.21],
[1.45,0.91,26.79,0,2.86],
[0.16,0.65,16.7,4.87,0.99],
[7.93,1.4,2.09,5.74,19.5],
[8.07,4.01,3.86,4.62,22.27],
[8.31,4.14,14.03,0.55,2.56],
[1.39,1.55,14.89,3.19,1.44],
[5.46,4.04,4.97,3.83,17.63],
[6.91,2.8,9.48,3.15,14.85],
[7.79,2.89,10.04,2.15,1.75],
[5.18,3.37,7.75,2.88,13.36],
[6.35,2.17,7.79,4.81,11.54],
[5.12,2.7,7,3.99,11.41],
[0,0,0,0,0],
[0,0,0,0,0],
[0,0,0,0,0],
[0,0,0,0,0],
[0,0,0,0,0],
[0,0,0,0,0],
[14.1,0.14,16.02,5.85,4.38],
[35.28,6.48,0.95,3.43,1.16],
[2.12,1.11,13.31,3.41,0],
[0.81,22.24,2.1,0.13,5.28],
[13.11,9.86,1.48,9.29,9.99],
[18.05,5.05,13.92,3.2,5.19],
[19.17,6.85,7.14,2.28,0.81],
[2.82,12.26,6.75,2.79,3.45],
[11.44,11.53,3.56,5.56,15.02],
[12.82,7.5,10.66,3.14,4.53],
[12.78,9.58,4.97,1.99,2.36],
[12.95,8.23,4.97,4.27,13.23],
[9.61,8.25,8.01,3.15,3.97],
[14.59,7.42,3.94,3.65,10.2],
[11.98,6.99,7.04,3.75,8.84],
[0,0,0,0,0],
[0,0,0,0,0],
[0,0,0,0,0],
[0,0,0,0,0],
[0,0,0,0,0],
[0,0,0,0,0],
[12.1,2.38,0.47,0,21.65],
[8.41,6.48,0.76,0.23,0.41],
[0.68,17.82,3.56,0.09,12.25],
[14.58,19.59,0.82,16.99,4.44],
[17.82,1.1,8.36,9.77,35.79],
[20.4,3.29,0.42,0.17,16.7],
[4.46,9.04,1.79,0.31,6.94],
[12.28,12.49,4.06,10.57,16.04],
[10.85,10.7,7.87,9.25,18.41],
[16.16,6.81,1.46,0.32,12.29],
[8.77,9.05,2.95,7.29,13.56],
[9.17,8.45,11.21,7.16,16.51],
[13.92,6.95,2.79,5.56,13.44],
[7.69,7.04,9.6,5.5,13.33],
[13.26,5.71,9.1,4.46,14.57],
[0,0,0,0,0],
[0,0,0,0,0],
[0,0,0,0,0],
[0,0,0,0,0],
[0,0,0,0,0],
[0,0,0,0,0],
[0,7.76,0.02,1.3,0.67],
[7.53,4.59,10.4,2.06,0.08],
[12.95,28.73,2.74,0.68,1.23],
[3.54,27.31,2.14,0.05,1.14],
[2.06,27.08,15.35,1.64,0.01],
[4.94,12.21,7.23,3.33,0.35],
[7.07,14.56,5.2,2.62,0.67],
[15.51,18.68,1.64,0.62,2.37],
[1.93,18.13,7.84,1.32,0.82],
[4.89,12.65,4.97,4.56,0.95],
[10.38,12.5,4.5,2.54,1.92],
[10.86,18.61,7.19,1.87,2.25],
[7.81,13.02,5.12,4.79,2.26],
[8.26,14.08,6.6,3.88,2.18],
[6.68,13.08,6.05,6.37,2.72],
[0,0,0,0,0],
[0,0,0,0,0],
[0,0,0,0,0],
[0,0,0,0,0],
[0,0,0,0,0],
[0,0,0,0,0],
[0.06,27.98,4.59,12.4,9.46],
[0.65,0,13.16,0.7,24.36],
[5.06,0,0.09,2.88,30.97],
[12.25,6.16,18.18,0.47,0.02],
[0.12,2.08,10.26,4.35,29.34],
[0.6,18.78,6.65,10.69,12.43],
[5.01,0,9.55,1.44,18.57],
[6.29,4.07,11.33,1.46,21.13],
[7.45,3.11,9.86,2.26,19.11],
[4.51,14.15,6.44,7.13,13.73],
[4.84,3.02,10.45,0.97,14.79],
[4.97,2.74,7.66,3.38,20.13],
[4.11,11.12,7.88,5.55,13.01],
[4,2.33,8.28,2.69,16.78],
[3.47,8.99,6.63,5.21,14.11],
[9.59,14.36,19.53,9.81,7.88],
[1.53,2.95,18.48,0.34,1.02],
[30.42,4.35,1.39,8.32,10.4],
