3025
100
5
186000
[[0,0,0,0,0],
[0,0,0,0,0],
[0,0,0,0,0],
[0,0,0,0,0],
[0,0,0,0,0],
[0,0,0,0,0],
[0,0,0,0,0],
[0,0,0,0,0],
[0,0,0,0,0],
[0,0,0,0,0],
[0.02,32.89,1.11,0,0.01],
[7.3,8.12,0.71,3.43,16.94],
[3.2,1.55,2.58,6.37,0.28],
[3.62,0.83,0.79,8.61,8.16],
[29.41,11.52,0.03,3,9.64],
[0.31,3.7,2.06,3.86,14.15],
[0,0.41,0.08,19.78,2.14],
[5.41,6.96,0.16,20.61,3.46],
[1.66,3.78,7.64,0.11,2.51],
[4.65,16.44,0.62,2.38,11.59],
[3.78,4.08,1.29,3.42,12.93],
[6.81,2.34,1.29,5.05,4.62],
[15.14,6.17,0.45,4.35,5.95],
[17.8,14.5,1.23,6.85,8.07],
[0.23,1.92,1.16,9.94,7.19],
[3.69,6.05,0.08,13.47,1.92],
[6.71,3.74,4.46,14.79,2.01],
[3.1,11.75,1.39,2.39,13.2],
[4.93,3.03,0.86,4.03,9.26],
[10.88,4.37,0.87,3.56,4.03],
[13.03,11.65,1.61,5.2,7.47],
[12.83,11.23,1.02,7.84,5.38],
[3.39,4.22,1.02,9.11,7.08],
[6.53,4.03,3.41,10.72,1.63],
[3.81,10.19,1.05,3.37,9.96],
[9.4,5.41,0.65,3.06,8.98],
[9.94,8.76,1.38,5.03,6],
[11.02,10.79,1.56,7.13,5.71],
[10.28,9.11,1.07,8.63,5.43],
[6.63,3.17,2.77,8.43,5.31],
[8.07,9.37,0.87,2.7,10.59],
[9.54,10.11,1.14,4.11,8.46],
[8.85,8.8,1.32,6.11,4.97],
[9.1,8.86,1.69,7.41,6.29],
[10.01,7.56,2.28,8.85,4.35],
[8.77,11.34,1.13,3.49,9.4],
[9.1,10.71,1.16,5.34,7.06],
[7.64,7.48,1.43,6.81,5.87],
[8.78,7.84,2.34,7.58,5.27],
[8.78,11.12,1.11,4.76,8.07],
[7.89,9.19,1.32,5.92,7.05],
[7.66,6.86,2.08,7.31,5.1],
[7.71,9.8,1.22,5.26,7.67],
[7.64,8.72,1.85,6.42,6.18],
[7.37,9.13,1.75,5.72,6.82],
[0,0,0,0,0],
[0,0,0,0,0],
[0,0,0,0,0],
[0,0,0,0,0],
[0,0,0,0,0],
[0,0,0,0,0],
[0,0,0,0,0],
[0,0,0,0,0],
[0,0,0,0,0],
[0,0,0,0,0],
[2.76,19.97,0.14,0.87,27.08],
[5.18,2.42,1.11,0,18.91],
[0.54,2.88,0.32,24.22,1.98],
[13.06,14.8,4.12,24.36,8.53],
[6.7,2.02,15.62,3.23,23.74],
[12.5,0.02,18.06,8.78,17.29],
[2.44,34.2,32,4.12,16.42],
[1.55,29.8,17.11,0.17,17.52],
[0.04,9.37,0.63,4.87,3.75],
[7.82,10.29,0.57,0.58,15.58],
[4.93,1.77,1.35,16.12,9.85],
[7.29,7.43,3.72,16.19,9.75],
[6.94,14.86,7.81,12.48,12.02],
[6.7,1.22,11.26,4.46,13.84],
[6.28,23.39,17.35,4.59,11.24],
[1.36,21.38,17.14,3.41,11.32],
[0.89,14.97,14.01,3.96,8.78],
[9.15,9.17,1.04,14.05,10.41],
[6.08,6.41,4.7,12.12,9.47],
[4.95,10.8,5.39,10.81,9.51],
[9.17,12.07,7.83,14.14,9.79],
[4.47,15.79,16.08,3.18,13.45],
[5.14,16.74,13.15,3.36,11.61],
[0.91,15.2,12.81,7.26,7.67],
[7.77,8.88,4.12,10.95,11.66],
[4.83,10.73,4.95,9.21,10.86],
[7.85,10.44,6.43,11.36,9.28],
[7.07,16.4,12.08,10.71,10.13],
[3.92,12.58,12.48,2.71,11.7],
[4.13,14.04,11.68,5.63,8.73],
[6.86,10.53,4.19,9.08,11.23],
[6.63,11.44,6.46,9.49,9.66],
[6.62,13.46,9.71,9.11,9.04],
[6.74,14.5,9.99,8.57,9.54],
[3.32,11.37,10.86,5.02,9.39],
[7.34,10.6,5.86,8.88,10.7],
[5.73,12.85,8.64,7.91,10.02],
[6.77,12.59,8.41,7.6,9.11],
[6.09,12.62,9.07,8.52,7.96],
[6.35,12.48,7.57,7.62,10.38],
[5.88,12.63,7.79,6.81,9.52],
[6.42,11.14,7.92,7.93,7.81],
[6.17,12.03,7.02,6.74,10.22],
[5.65,11.2,7.6,7.36,8.35],
[5.81,10.92,7.04,7.47,9.09],
[0,0,0,0,0],
[0,0,0,0,0],
[0,0,0,0,0],
[0,0,0,0,0],
[0,0,0,0,0],
[0,0,0,0,0],
[0,0,0,0,0],
[0,0,0,0,0],
[0,0,0,0,0],
[0,0,0,0,0],
[0.88,1.92,20.42,0.5,3.43],
[2.44,4.21,11.96,4.68,4.74],
[20.93,8.95,0.06,8.99,15.85],
[0.47,0.04,0.6,0.27,36.72],
[14.96,7.57,16.13,2.08,17.17],
[4.62,9.86,4.87,8.04,0.24],
[18.18,17.17,10.4,0.19,3.25],
[0.97,1.14,0.54,2.55,1.26],
[9.86,2.81,2.86,1.19,0.06],
[3.2,2.19,11.17,2.43,2.76],
[10.82,12.86,8.56,4.79,19.51],
[16.36,6.37,0.57,5.14,18.96],
[8.52,4.72,9.07,1.07,19.19],
[7.51,5.86,8.09,4.02,10.26],
[9.09,9.34,5.43,4.66,2.91],
[9.97,9.26,5.71,2.3,1.66],
[9.27,1.44,3.09,1.33,1.07],
[7.31,9.05,7.98,3.23,13.43],
[12.38,12.69,7.89,3.48,16.6],
[12.68,5.57,6.22,5.63,13.67],
[5.7,4.08,6.07,2.81,12.82],
[13.5,8.31,10.18,3.15,7.12],
[6.71,6.44,3.85,3.55,1.97],
[9.46,8.92,4.42,1.54,1.18],
