3025
100
5
186000
[[0,0,0,0,0],
[0,0,0,0,0],
[0,0,0,0,0],
[0,0,0,0,0],
[0,0,0,0,0],
[0,0,0,0,0],
[0,0,0,0,0],
[0,0,0,0,0],
[0,0,0,0,0],
[0,0,0,0,0],
[0.32,5.22,2.38,2.14,0.01],
[3.05,10.81,0.71,4.65,0.02],
[9.68,3.89,19.72,15.74,0.17],
[17.46,12.8,0.97,5.68,2.21],
[0.52,11.09,21.91,22.18,6.55],
[9.95,0.29,0.13,2.46,16.42],
[0.47,3.23,3.05,12.75,0.76],
[2.38,23.05,4.29,1.11,0.1],
[0.08,0.4,0.11,0.06,0.23],
[2.91,5.68,1.19,6.63,0.01],
[4.86,5.48,11.13,7.89,0.16],
[9.43,6.42,10.88,7.97,1.99],
[9.98,7.99,18.32,11.09,3.3],
[8.49,8.78,13.57,11.5,8.4],
[8.39,2.99,2.54,13.88,9.1],
[1.19,11.77,2.48,11.75,0.76],
[1.34,17.65,2.48,0.61,0.12],
[3.48,3.93,10.45,6.51,0.12],
[6.85,9.29,8.86,5.36,1.74],
[6.81,5.57,14.69,15.19,2.35],
[9.17,6.55,16.98,7.69,6.24],
[10.25,11.18,9.14,12.31,6.08],
[5.59,7.86,2,17.08,6.17],
[0.92,13.07,1.76,9.2,0.5],
[5.88,6.97,9.97,5.17,1.44],
[5.81,7.23,11.29,11.65,1.89],
[7.38,5.39,13.58,12.63,5.31],
[9.12,8.44,12.86,9.34,5.31],
[7.9,10.6,8.08,13.69,4.63],
[4.22,9.98,1.53,15.79,4.9],
[5.53,5.79,10.65,9.54,1.55],
[6.14,6.26,10.9,10.55,4.69],
[8.15,7.7,10.89,11.66,5.01],
[7.33,8.71,12.42,11.43,4.41],
[6.57,10.58,6.85,12.92,3.92],
[5.58,5.23,10.02,8.86,4.12],
[6.84,7.43,9.1,9.9,4.73],
[6.9,7.73,10.59,12.05,4.43],
[6.21,9.27,11.25,11.5,3.99],
[6.07,6.48,8.59,8.64,4.36],
[5.94,7.82,9.08,10.36,4.38],
[6.08,8.15,9.75,11.54,4.21],
[5.36,6.88,8.44,9.35,4.18],
[5.33,8.52,8.55,10.1,4.32],
[4.86,7.57,7.94,9.35,4.24],
[0,0,0,0,0],
[0,0,0,0,0],
[0,0,0,0,0],
[0,0,0,0,0],
[0,0,0,0,0],
[0,0,0,0,0],
[0,0,0,0,0],
[0,0,0,0,0],
[0,0,0,0,0],
[0,0,0,0,0],
[11.38,5.02,2,27.16,11.81],
[1.57,30.97,7.37,1.25,1.16],
[0.5,0.01,0.1,1.39,2.31],
[0.4,0.06,2.08,11.33,2.23],
[4.47,4.38,21.19,4.96,1.71],
[18.42,6.7,0.3,0.14,0.13],
[9.68,6.81,9.86,3.59,21.39],
[1.92,0,6.2,8.12,10.44],
[0.62,0.29,0,13.31,6.37],
[5.81,15.68,8.81,15.06,6.18],
[1.97,20.94,5.54,2.64,3.4],
[0.3,0.03,1.75,11.13,1.51],
[4.15,3.29,11.09,5.86,1.32],
[9.21,11,12.64,2.85,1.53],
[9.83,4.5,7.93,2.02,13.25],
[4.86,4.54,5.49,4.21,11.26],
[2.42,0.19,4.18,7.36,16.65],
[3.96,15.08,9.23,10.06,4.72],
[1.34,15.35,6.96,12,2.27],
[2.85,2.5,7.43,7.51,1.34],
[6.33,10.45,9.47,3.91,1.15],
[6.6,7.35,10.37,4.76,8.83],
[6.83,3.39,5.31,2.81,8.87],
[3.47,3.08,3.87,5.64,12.43],
[3.01,12.97,11.51,12.46,3.72],
[2.49,11.79,8.11,9.55,2.3],
[4.77,9.13,7.34,5.81,1.38],
[5.24,7.92,8.14,4.36,7.51],
[5.13,5.52,8.19,4.02,6.65],
[5.84,2.55,4,4.35,9.62],
[4.29,10.45,10.41,10.08,3.17],
[4.52,12.98,7.34,8.2,2.43],
[4.19,7.52,6.58,5.26,6.05],
[4.27,6.37,6.99,4.09,6.01],
[4.68,4.48,6.78,5.84,7.82],
[5.1,11.23,8.97,8.61,2.93],
[3.96,10.82,7.05,7.02,5.56],
[3.57,6.39,5.95,5.23,5.04],
[3.97,5.51,6.13,5.24,6.79],
[4.69,9.63,8.97,7.72,6.06],
[3.51,9.28,6.26,7.18,4.78],
[3.43,5.78,5.41,5.66,5.94],
[4.14,8.42,7.91,7.5,5.31],
[3.49,8.2,5.64,6.97,5.82],
[3.94,7.54,7.07,7.48,5.93],
[0,0,0,0,0],
[0,0,0,0,0],
[0,0,0,0,0],
[0,0,0,0,0],
[0,0,0,0,0],
[0,0,0,0,0],
[0,0,0,0,0],
[0,0,0,0,0],
[0,0,0,0,0],
[0,0,0,0,0],
[6.27,0.2,4.68,6.52,0],
[5.31,0.38,7.8,1.04,1.6],
[14.31,23.94,10.95,1.36,0.11],
[0.53,6.16,0,1.58,17.7],
[1.3,9.2,2.51,6.55,0.08],
[2.16,0.49,0.23,38.02,9.07],
[0.43,0.99,3.59,15.02,4.96],
[30.03,6.81,3.25,3.73,4.29],
[23.46,2.27,6.7,4.26,15.35],
[3.87,0.57,4.29,3.3,1.03],
[7.27,14.21,6.34,2.39,0.86],
[8.06,11.97,7.44,0.98,12.81],
[1.77,15.26,1.61,7.57,12.67],
[3.42,5.05,1.32,19.19,5.52],
[2.38,1.45,1.94,19.43,4.88],
[17.91,6.94,2.28,7.51,9.25],
[17.97,8.67,9.74,2.67,7.68],
[7.33,9.77,5.21,2.7,0.81],
[5.37,9.64,5.12,1.6,8.6],
[5.44,12.65,5.06,5.19,13.68],
[4.24,12.48,1.23,13.21,9.45],
[4.32,3.47,3.09,12.99,3.73],
[11.94,7.12,1.54,13.94,6.51],
[12.93,11.02,6.51,7.15,7.77],
