3025
100
5
204000
[[0,0,0,0,0],
[0,0,0,0,0],
[0,0,0,0,0],
[0,0,0,0,0],
[0,0,0,0,0],
[0,0,0,0,0],
[0,0,0,0,0],
[0,0,0,0,0],
[0,0,0,0,0],
[0,0,0,0,0],
[4.12,1.39,1.17,2.65,0.03],
[0,22.71,2.02,0.27,0],
[9.12,22.45,5.85,28.13,1.04],
[6.59,13.26,0.11,6.85,4.84],
[2.27,1.73,16.25,7.18,12.95],
[0,8.45,0.52,9.37,0.34],
[10.53,26.94,11.42,0.09,0.12],
[6.62,14.26,1.02,1.48,1.34],
[1.67,20.22,15.02,0.5,10.08],
[2.84,12.32,1.1,2.51,0.03],
[5.94,15.05,2.95,17.08,0.73],
[5.3,12.3,4.49,14.06,2.42],
[3.33,6.8,10.03,14.03,6.58],
[1.47,4.24,9.24,5.57,7.47],
[7.12,13.53,9.59,5.7,0.43],
[5.87,14.4,10.58,1.29,1.24],
[7.75,11.67,8.08,0.75,5.16],
[4.53,10.12,2.41,11.41,0.63],
[4.13,12.18,3.04,11.67,1.61],
[3.86,8.31,7.52,12.9,4.67],
[2.22,9.79,8.41,9.43,4.98],
[4.82,9.64,9.33,4.07,5.09],
[4.82,9.85,12.53,3.88,1.54],
[5.77,16.48,9.2,0.88,3.44],
[3.68,9.49,2.96,8.75,1.22],
[3.55,9.16,5.72,10.55,3.66],
[3.02,8.85,6.58,10.14,4.15],
[5.68,10.39,7.89,7.07,3.82],
[3.71,7.63,10.36,3.19,4.08],
[4.63,12.38,10.02,2.98,2.74],
[3.18,7.65,4.75,8.51,3.07],
[3.07,10.52,5.46,9.06,3.58],
[5.02,10.37,6.81,8.21,3.48],
[4.54,9.13,8.56,6.15,3.26],
[3.92,10.65,9.09,2.57,5.4],
[2.77,9.41,4.6,7.56,3.21],
[4.44,10.72,5.72,7.75,3.18],
[4.2,9.03,7.92,7,3],
[4.29,10.51,7.97,5.15,4.54],
[4.18,9.5,5.04,6.65,2.98],
[3.84,9.78,6.79,6.71,2.77],
[4.17,10.81,7.33,6,4.35],
[3.67,8.94,6.2,5.87,2.63],
[3.94,10.76,6.42,5.88,4.14],
[3.71,9.75,5.88,5.23,4],
[0,0,0,0,0],
[0,0,0,0,0],
[0,0,0,0,0],
[0,0,0,0,0],
[0,0,0,0,0],
[0,0,0,0,0],
[0,0,0,0,0],
[0,0,0,0,0],
[0,0,0,0,0],
[0,0,0,0,0],
[4.15,0.03,0.1,0.12,0.22],
[0.5,17.94,13.42,0.08,9.77],
[2.74,16.7,0.29,3.89,10.58],
[21.71,1.75,27.75,0.77,9.16],
[14.26,8.61,21.78,0.58,20.74],
[3.98,20.35,18.61,18.73,4.5],
[0.23,12.1,12.75,11.66,8.32],
[11.47,2.4,9.77,1.36,0.97],
[6.44,9.81,9.68,26.57,6.23],
[2.14,12.48,8.25,0.2,7.63],
[2.94,11.56,10.45,2.28,6.79],
[11.16,8.7,16.81,1.95,6.6],
[12.25,4.32,16.63,0.45,10.74],
[17.18,10.48,13.5,10.67,10.38],
[2.17,11.17,10.64,10.41,12.63],
[8.89,6.08,7.57,11.34,8.08],
[6.21,11.37,6.48,14.61,3.16],
[2.47,9.05,9.63,1.52,5.6],
[7.47,7.7,13.77,1.58,6.33],
[8.19,11.63,12.09,1.65,10.95],
[12.54,7.37,15.46,8.75,7.17],
[13.67,8.04,11.54,7.42,10.79],
[6.07,7.72,9.47,8.94,14.95],
[5.93,8.57,7.51,12.8,5.78],
[6.97,6.85,11.1,1.2,6.25],
[6.27,9.21,11.77,1.6,8.66],
[9.53,10.24,13.46,6.72,8.35],
[10.61,6.13,12.33,6.61,8.87],
[11.56,6.11,9.48,6.8,11.86],
[4.58,11.21,7.97,12.05,11.23],
[5.85,7.74,10.46,1.34,7.51],
[8.06,8.93,12.02,5.39,6.98],
[8.76,9.42,11.05,5.44,8.62],
[9.82,5.01,11.25,5.97,10.83],
[9.65,8.98,8.86,10.13,9.49],
[7.05,8.02,10.5,4.5,6.26],
[7.9,8.24,10.46,4.56,7.7],
[8.27,7.85,10.8,5.22,9.74],
[8.4,7.88,9.95,9.46,9.05],
[6.93,7.41,9.51,3.91,7.25],
[7.44,7.07,10.02,4.54,9.13],
[7.32,9.12,9.55,8.14,8.35],
[6.74,6.5,9.1,3.97,8.89],
[6.78,8.51,9.15,7.12,8.01],
[6.18,8.05,8.51,6.35,7.96],
[0,0,0,0,0],
[0,0,0,0,0],
[0,0,0,0,0],
[0,0,0,0,0],
[0,0,0,0,0],
[0,0,0,0,0],
[0,0,0,0,0],
[0,0,0,0,0],
[0,0,0,0,0],
[0,0,0,0,0],
[6.13,1.5,0.05,1.16,0.12],
[19.66,0.43,7.18,6.77,3.35],
[2.27,6.3,22.71,0.78,2.71],
[0.51,15.4,5.88,4.9,6.92],
[3.46,20.74,4.74,22.31,0.28],
[0.25,8.32,2.27,16.13,5.71],
[10.86,6.09,1.69,0.27,11.66],
[4.18,8.49,0,4.23,11.57],
[13.83,1.26,3.43,1.71,8.36],
[9.87,1.82,4.42,3.42,2.73],
[10.16,3.39,11.42,6.57,6.06],
[2.57,7.9,11.36,5.09,3.53],
[3.53,12.18,10.61,11.17,3.87],
[3.1,10.61,2.49,12.98,4.84],
[6.3,4.86,3.95,9.55,6.14],
[14.51,4.93,1.09,3.71,7.74],
[6.94,8.68,2.23,2.17,6.73],
[6.78,2.6,7.61,4.83,6.26],
[6.81,5.31,7.62,11.11,4.46],
[5.74,9.12,10.01,7.75,2.58],
[4.31,8.79,7.35,8.74,4.32],
[4.8,9.2,2.91,8.83,4.58],
[12.5,5.73,3.5,6.93,5.94],
[10.47,5.8,3.26,2.5,6.72],
