225
25
7
246000
[[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[11.38,2.14,4.84,14.15,9.37,0.05,0.29],
[3.48,15.79,0.98,0.56,4.68,1.14,3.3],
[14.42,9.29,0.35,0.71,3.59,30.73,6.3],
[15.85,3.28,23.32,1.67,7.53,2.46,15.46],
[5.71,8.08,2.43,7.93,4.95,0.63,3.05],
[7.21,8.65,1.28,0.43,2.78,17.3,3.36],
[10.1,12.05,13.87,2.31,3.95,16.33,7.93],
[10.57,5.78,1.75,6.56,4.39,12.46,2.66],
[6.95,8.93,9.27,1.57,4.28,13.1,6.34],
[8.52,6.78,9.2,7.4,4.37,11.13,5.82],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[6.3,5.78,25.13,1.43,1.45,22.85,6.34],
[2.76,18.91,21.65,7.18,36.13,0.83,0.27],
[5.68,2.67,10.86,0.48,15.24,0.37,1.6],
[1.14,0.71,0.62,3.43,3.59,0.02,0],
[8.82,9.49,15.64,7.88,20.23,18.69,5.29],
[2.99,9.65,11.45,3.87,18.6,0.43,0.81],
[6.24,1.33,5.93,3.46,7.62,0.33,1.03],
[5.98,6.44,12.16,6.36,13.53,13.73,3.53],
[4.2,7.16,7.64,3.59,13.24,0.32,0.74],
[5.26,5.39,9.27,4.99,11.27,10.73,2.64],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[1.48,6.88,1.14,18.73,0.31,1.51,2.4],
[0.82,0.2,0.49,21.58,4.65,1.55,0.47],
[1.66,6.7,6.88,9.12,1.19,23.46,5.75],
[0.64,2.93,0.59,0.63,1.48,20.8,0.07],
[0.8,5.5,0.59,13.47,2.51,1.02,2.62],
[0.87,3.83,6.14,11.11,2.33,12.65,3.05],
[0.84,9.37,3.64,8.09,2.66,14.78,4.29],
[1.13,4.67,4.13,9.91,1.68,10.47,2.76],
[0.61,7.96,4.83,8.2,2.3,9.96,3.36],
[0.84,6.58,3.75,8.75,1.74,8.47,2.78],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[16.02,6.48,22.92,11.57,18.85,0.94,18.91],
[2.06,4.84,0.19,27.38,0,3.08,16.94],
[0.19,7.57,14.69,19.28,3.1,5.02,0.19],
[0.92,3.67,0.57,8.95,1.25,1.23,7.11],
[8.22,3.81,14.01,14.1,12.63,1.54,11.97],
[1.91,4.24,11.04,15.79,2.04,2.78,10.23],
[1.02,3.98,8.24,10.06,1.59,5.83,5.63],
[5.48,4.82,12.54,11.47,8.46,2,8.35],
[2.77,3.16,9.25,12.16,1.36,3.89,8.07],
[4.51,3.65,9.92,9.46,6.67,3.36,7.89],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[1.48,0.63,4.56,22.24,0.3,6.13,11.14],
[14.2,28.2,0.63,2.1,4.12,1.53,3.25],
[2.46,31.76,1.84,0.23,3.75,26.57,0.2],
[10.35,3.03,1.43,5.35,38.19,16.7,0.25],
[7.4,22.02,4.59,11.67,2.21,7.15,5.58],
[7.17,20.02,2.36,1.09,7.87,14.48,1.76],
[11.91,16.66,1.1,2.98,19.98,14.81,0.15],
[5.08,16.36,6.43,8.37,6.3,10.91,3.78],
[9.3,13.38,1.58,3.79,14.12,10.22,1.5],
[6.98,12.32,5.05,7.18,10.65,9.03,2.86],
[18.48,3.13,22.45,15.02,0.02,0.54,0],
[2.51,0.68,6.13,1.17,19.28,14.58,3.7],
[1.9,1.45,10.04,9.07,14.31,33.62,0.4],
[7.8,6.85,0.22,9.99,4.06,0.13,3.51],
[5.09,27.75,12.8,6.77,6.88,1.13,4.06],
[7.12,3.76,10.84,6.49,7.01,9.22,2.79],
[3.55,12.25,7.62,5.37,13.66,16.07,2.28],
[9.6,6.42,5.94,6.75,6.8,15.31,3.68],
[5.71,11.69,9.59,7.24,3.77,0.91,5.16],
[5.93,7.99,9.19,6.32,10.11,12.99,3.75],
[6.29,8.76,5.18,5.23,9.01,12.81,2.97],
[6.78,10.86,7.92,7.44,5.91,9.48,3.6],
[7.17,6.7,7.21,5.95,7.95,13.82,3.33],
[5.22,10.41,7.46,5.68,7.51,9.56,3.24],
[6.14,8.44,8.33,6.3,6.95,11.76,3.88],
[16.53,6.16,2.74,9.16,0.17,20.22,4.32],
[0.12,6.48,5.25,6.23,0.05,2.29,3.95],
[0.17,1.84,2.76,0.28,13.16,1.39,10.22],
[0.46,5.35,18.12,8.16,0.66,29.34,0.22],
[6.48,23.67,7.3,3.23,15.4,0.49,0.47],
[5.83,4.22,8.83,6.77,0.59,9.6,2.91],
[1.19,6.61,7.45,11.11,15.52,2,4.73],
[2.46,5.37,7.04,5.11,8.76,15.2,3.69],
[2.33,9.8,8.47,4.96,5.43,13.18,0.24],
[4.91,6.11,6.56,8.54,10.07,8.1,3.8],
[1.57,5.48,8.63,8.3,9.55,9.62,3.03],
[3.36,9.14,5.69,6.41,8.78,9.59,2.41],
[3.82,5.22,7.36,7.27,7.29,10.84,2.94],
[2.42,7.76,7.4,7.16,9.03,7.18,2.34],
[3.87,6.92,6.57,6.59,7.41,8.95,2.49],
[16.59,1.9,4.71,3,0.53,4.77,9.25],
[1.31,1.69,2.4,35.96,31.68,3.7,8.16],
[1.43,1.81,3.28,15.07,12.2,2,0.33],
[0.12,15.96,0.36,12.45,7.96,1.41,6.44],
[4.41,14.36,0.34,1.77,26.57,20.1,0.02],
[7.26,5.65,8.08,13.13,13.12,3.63,7.11],
[0.96,1.68,2.11,17.07,15.42,3.4,6.67],
[1.01,5.93,8.16,9.49,8.07,9.5,3.59],
[1.51,12.3,0.62,7.12,11.51,9.15,3.58],
[4.74,3.84,5.93,11.04,12.52,3.06,5.87],
[1.12,4.27,7.92,12.88,11.26,6.48,5.32],
[1.63,8.11,5.35,7.32,10.47,9.72,4.67],
[3.54,5.08,7.26,9.71,10.08,6.02,5.15],
[1.67,6.9,6.77,10.46,12.01,7.51,4.91],
[3.34,6.4,6.2,8.71,10.8,6.99,5],
[5.51,8.08,0.06,5.28,4.06,1.75,2.33],
[0.19,21.13,5.75,0.97,3.18,0.03,0.27],
[7.68,8.49,1.36,7.84,14.69,10.08,8],
[0.59,29.95,16.19,1.23,16.07,17.82,8.08],
[11.62,3.3,4.29,0.19,1.11,1.55,0.11],
[6.44,11.59,9.92,13.06,6.39,2.57,10.71],
[7.14,11.48,2.39,10.38,6.63,3.42,8.59],
[2.98,14.2,6.87,6.98,12.53,10.71,5.49],
[4.92,11.09,6.86,5.16,14.6,10.96,3.51],
[6.3,11.7,8.17,10.32,6.8,3.75,8.6],
[4.69,13.12,5.38,6.79,10.14,6.95,7.35],
[5.17,9.53,5.36,5.32,11.7,8.6,4.22],
[4.62,12.65,8.15,8.6,8.4,5.7,7.33],
