225
25
7
252000
[[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0.1,3.92,3.3,13.36,16.88,25.13,3.15],
[6.52,0.78,5.99,1.22,19.28,2.25,9.42],
[6.3,24.85,26.35,6.48,33.87,7.33,8.16],
[8.57,0.03,12.8,0.94,0.03,0.16,8.08],
[4.95,4.3,3.23,7.03,12.08,13.24,4.75],
[4.27,14.15,13.19,7,18.4,9.09,5.87],
[5.02,17.15,13.86,6.59,23.28,4.28,16.24],
[3.55,9.85,10.59,6.82,17.13,10.9,4.15],
[5.06,14.55,9.26,9.27,15.63,7.89,10.85],
[4.97,10.92,8.04,7.64,17.4,8.69,9.18],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[2.49,4.56,0.04,0.57,0,2.35,1.43],
[6.7,0.78,21.39,9.03,2.46,19.78,0.41],
[11.38,5.64,2.18,1.73,0.76,13.16,0.28],
[8.69,4.68,11.57,15.62,0.17,0.94,0.06],
[3.4,4.82,13.69,7.92,1.71,10.21,1.74],
[6.23,2.88,11.16,9.81,3.06,11.2,0.24],
[6.75,10.31,12.52,8.1,0.38,11.74,0.14],
[4.63,3.79,10.32,11.65,3.02,7.49,1.2],
[5.37,7.88,11.48,8.69,2.27,9.28,0.16],
[4.17,6.37,9.75,9.39,2.69,6.99,0.99],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[5.02,8.53,9.2,14.74,0.57,0.18,6.99],
[29.95,17.17,20.1,0.01,27.68,1.34,0.09],
[0.39,0.4,5.92,2.6,33.78,1.31,0.01],
[7.41,2.98,3.86,1.11,31.52,9.86,0],
[15.14,9.06,10.47,10.03,21.49,0.69,4.19],
[22.5,9.97,10.07,1.65,20.59,0.89,0.05],
[4.07,2.97,3.33,3.61,21.78,9.84,0.01],
[16.3,6.72,7.08,6.73,16.43,0.59,3.11],
[15.12,6.94,8.41,3.31,19.83,6.77,0.03],
[12.23,5.33,6.37,5.68,18.97,5.41,2.48],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[2.65,26.35,2.62,0.99,2.95,0.35,6.37],
[9.59,1.28,4.87,24.36,13.47,1.67,0.17],
[0.02,1.55,0.01,24.78,1.81,0.41,15.24],
[0,0.24,38.02,7.45,4.29,0.03,0.56],
[11.52,14.55,7.37,13.62,6.74,1.86,5.07],
[6.67,2.82,3.13,16.38,6.9,0.84,9.19],
[0.01,1.6,25.67,12.43,5.92,0.37,8.58],
[11.42,9.74,6.78,11.12,4.64,1.33,7.25],
[5,3.32,17.12,11.48,6.12,0.57,7.59],
[10.14,7.5,13.99,8.93,4.6,1,6.16],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[7.22,12.55,1.38,24.29,1.23,34.86,0.53],
[11.62,0.45,25.92,1.39,6.85,0.36,8.99],
[0.01,0.79,1.13,19.1,8.36,10.95,1.08],
[0.99,1.71,0.11,9.9,3.13,5.41,0.02],
[6.45,7.08,14.21,21,3.45,21.12,4.89],
[7.94,1.23,14.43,10.22,5.1,8.87,8.79],
[0.61,0.89,0.59,10.16,11.07,5.78,0.84],
[5.37,4.73,11.36,15.88,3.45,15.59,7.17],
[5.31,0.94,10.48,7.01,7.38,5.91,7.55],
[4.03,4.12,9.79,13.06,5.97,12.11,7.39],
[2.27,0.28,0.72,10.44,17.52,3.48,15.13],
[0.15,12.85,8.16,1.39,0,21.91,0.85],
[0.13,28.65,17.76,9.5,8.04,1.6,11.19],
[1.48,4.03,5.75,3.43,14.85,0.12,1.04],
[1.43,18.85,4.93,9.42,13.06,1.04,4.29],
[1.07,4.38,3.4,5.35,8.57,10.48,5.38],
[4.5,13.83,9.43,6.45,8.6,9.29,6.31],
[6.3,12.03,10.06,6.8,11.71,7.26,5.99],
[6.72,8.29,11.68,5.77,9.36,0.44,2.9],
[3.38,8.36,6.79,6.05,8.82,9.54,7.03],
[4.46,10.02,9.81,9.22,8.65,8.75,4.3],
[5.22,11.05,10.56,6.11,10.9,6.43,6.9],
[3.51,7.31,9.09,8.21,9,7.94,5.3],
[4.83,9.85,9.27,8.03,8.43,7.95,5.09],
[4.12,7.78,8.28,7.57,8.93,7.08,5.64],
[2.62,0.08,9.55,13.99,19.16,5.02,7.96],
[29.57,22.85,0.06,0.73,12.65,0.08,18.24],
[6.88,2.31,0.01,15.51,10.72,34.69,11.05],
[0.02,0.05,0.72,13.26,2.78,1.25,15.79],
[0.01,0.44,20.42,1.86,12.45,8.95,13.94],
[10.8,7.74,4.94,6.49,10.68,1.91,11.19],
[13.54,12.6,13.85,6.84,10.06,13.39,9.78],
[4.96,2.29,2.79,11.02,11.94,13.01,8.97],
[5.37,2.69,7.39,6.44,11.14,4.18,9.92],
[8.73,7.97,10.45,7.25,10.73,9.08,9.6],
[12.07,7.6,8.51,9.33,9.71,8.38,9.03],
[4.78,5.34,7.29,7.26,10.62,9.71,8.17],
[9.71,5.7,7.7,8.67,9.77,6.71,9.24],
[9.07,7.4,9.1,6.93,9.56,7.54,8.45],
[7.73,5.79,8.29,6.95,9.8,6.46,8.84],
[6.77,10.35,1.86,0.62,5.35,1.84,0.87],
[10.35,23.39,10.81,16.42,0.03,2.33,17.94],
[28.65,0.19,1.02,0.65,3.08,15.85,18.91],
[37.24,1.11,11.33,6.55,7.37,4.81,0.32],
[11,0.03,22.71,1.5,24.71,1.26,1.75],
[8.2,12.06,4.56,7.02,1.95,1.56,6.27],
[13.94,9.37,11.4,9.88,14.33,6.06,12.37],
[22,1.02,5.17,9.64,12.02,6.93,9.11],
[17.26,1.2,14.29,3.15,12.79,3.49,0.78],
[10.68,9.54,7.71,9.87,11.3,4.16,7.6],
[16.19,5.86,9.2,9.46,11.04,4.64,9.28],
[16.18,1.94,11.61,6.43,12.15,5.79,6.03],
[13.01,7.05,7.36,8.55,9.37,3.75,6.85],
[13.39,4.84,11.24,7.09,11.74,4.69,7.18],
[11.72,5.71,9.1,6.82,10.55,4.25,5.86],
[4.18,0,3.54,15.9,0.39,4.53,11.81],
[5.15,2.74,2.06,0,4.87,10.13,2.69],
[3.84,1.43,34.36,36.72,16.65,1.66,3.15],
[4,0.71,22.31,10.81,0.02,1.9,1.19],
[8.61,0.91,1.25,6.7,15.96,1.26,0.04],
[3.3,13.46,3.17,11.15,1.81,11.92,6.6],
[10.05,1.93,13.53,14.59,7.36,4.01,3.06],
[2.62,1.47,19.05,15.91,5.96,3.79,5.52],
[4.39,0.65,14.88,5.87,5.34,1.83,0.47],
[7.51,9.22,9.07,14.12,4.49,9.56,4.71],
[8.43,2.53,12.61,11.13,4.99,4.52,7.25],
[3.42,1.07,16.48,10.95,6.8,2.53,3.78],
[7.82,6.71,9.66,11.63,3.66,7.29,6.87],
