225
25
7
264000
[[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[36.47,9.68,1.11,4.09,19.97,0.3,2.06],
[0,0.09,0.31,5.15,6.34,20.03,15.62],
[36.04,0.53,0.01,16.42,11.86,0.7,2.83],
[29.72,1.16,0.16,18.61,0,0.22,0.33],
[24.51,5.9,0.56,9.22,10.04,15.2,8.01],
[23.83,0.27,0.26,8.25,6.35,11.33,16.74],
[22.02,1.65,0.09,11.7,7.86,0.35,2.75],
[24.17,5.16,0.38,7.89,11.99,12.86,12.71],
[16.96,1.25,0.18,8.3,5.26,8.55,15.7],
[20.6,5.9,0.32,9.31,11.34,11.62,14.3],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0.21,7.49,0.77,25.85,5.31,0.97,6.92],
[15.35,6.27,0.72,12.4,0,9.77,8.61],
[20.03,0.13,1.82,2.31,9.64,0.46,0.72],
[23.6,11.05,16.53,4.18,0.24,0.14,8.82],
[9.17,4.6,1.49,13.56,3.51,5.11,5.21],
[11.9,4.85,0.93,6.24,6.38,5.4,7.88],
[14.59,6.66,8.58,6.4,7.61,0.57,4.68],
[8.15,3.68,1.11,9.42,9.78,3.99,5.33],
[12.99,5.77,6.57,5.93,7.52,3.63,6.27],
[10.59,5.25,6.3,9.97,11.93,3.06,4.93],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[12.1,11.42,0.41,2.81,7.3,3.35,8.45],
[24.36,21.98,20.54,3.62,3.95,7.11,0],
[26.57,4.44,23.87,2.33,0.01,6.27,18.91],
[0.32,11.52,11.62,1.69,0.42,0,19.03],
[12.86,11.7,12.03,2.16,3.92,3.72,5.73],
[16.99,11.03,14.85,2.03,2.53,13.36,12.47],
[15.98,15.41,12.56,1.36,0.25,4.22,12.65],
[13.15,7.81,10.18,1.77,2.67,9.21,9.42],
[12.08,12.59,11.28,1.77,2.48,12.25,9.41],
[11.02,10.69,9,1.52,2.34,10,8.44],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[1.11,24.57,3.23,8.86,0.01,1.17,18.12],
[0.9,15.07,23.12,0.27,15.51,25.13,1.79],
[14.85,23.6,17.94,2.51,5.15,0.43,32.81],
[28.28,3.35,3.38,0.52,0.08,14.31,12.05],
[0.67,13.6,11.81,5.06,10.09,13.92,17.06],
[8.07,13.21,13.8,2.4,7.82,14.85,17.96],
[15.09,12.04,9.02,2.78,3.07,11.49,16.65],
[6.83,16.76,9.2,3.81,6.78,11.98,17.22],
[10.07,8.81,9.39,3.5,5.21,13.15,11.98],
[7.91,13.06,7.05,3.67,5.19,10.65,13.24],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0.95,0.01,0.91,25.99,0.54,11.38,1.2],
[27.53,18.85,0,20.8,5.38,1.57,0],
[0.37,6.34,6.02,7.92,3.73,2.88,14.36],
[0.29,1.14,10.35,1.36,5.22,2.9,16.02],
[15.57,12.9,0.59,15.69,2.81,5.81,0.75],
[16.47,9.5,4.05,10.59,9.06,1.55,9.4],
[0.66,6.78,5.65,4,3.02,1.93,10.14],
[13.67,8.69,2.71,11.55,7.09,5.85,8.94],
[11.31,7.18,3.94,7.39,6.06,1.52,7.39],
[11.02,6.74,3.06,8.66,5.33,4.41,7.04],
[2.31,6.2,4.59,1.13,0.02,24.36,3.48],
[24.78,4.47,0.05,16.99,5.31,28.8,0.45],
[1.23,0.01,0.01,2.78,0.04,4.99,0.12],
[0.17,1.38,1.9,15.24,0.02,0.52,1.39],
[0.03,1.16,9.55,2.67,0.14,0.67,22.31],
[14.22,9.25,1.55,14.46,9.43,18.11,4.07],
[11.29,2.8,0.35,6.85,2.86,11.57,8.1],
[18.77,0.49,0.89,7.07,7.17,1.84,1.57],
[17.78,4.07,6.05,12.7,0.09,0.52,8.86],
[14.86,5.56,1.16,9.94,5.76,12.46,5.61],
[16.44,2.1,0.63,8.49,5.43,7.08,9.9],
[14.7,3.33,3.68,8.23,6.2,1.32,5.58],
[14.47,4.19,1.12,9.38,9.54,9.15,7.77],
[14.06,3.14,2.98,8.38,5.61,5.31,10.53],
[14.28,5.38,2.95,10.39,10.43,7.47,8.85],
[0.74,1.16,0.43,4.5,3.75,6.88,0],
[23.05,0.19,0.74,1.66,5.45,29.57,30.03],
[16.42,6.85,7.96,0.11,0.14,0.13,6.73],
[31.13,0.02,0.51,0.12,7.07,4.74,6.77],
[0.02,0.01,1.88,9.03,14.47,3.35,22.38],
[9.45,6.68,0.4,9.67,7.24,12.27,10.02],
[13.33,10.96,7.73,5.49,2.53,9.93,13.74],
[15.92,2.8,9.31,1.62,4.09,3.31,6.54],
[13.45,7.53,10.11,3.14,7.18,2.73,10.04],
[8.99,7.66,5.86,6.38,4.41,7.49,8.66],
[14.23,7.03,6.42,3.33,3.57,8.07,10.14],
[12.42,9.37,8.49,3.46,5.62,3.19,8.42],
[10.97,5.58,4.97,4.88,5.48,6.75,7.37],
[12.24,8.25,7.65,3.77,4.79,6.85,10.44],
[10.8,7.5,6.81,5.16,6.41,6.11,8.23],
[5.51,22.04,0.38,6.3,0.08,1.57,7.26],
[4.77,13.26,0.29,4.59,9.46,0.25,19.97],
[13.68,24.29,0.07,0.08,8.12,3.41,34.28],
[28.2,4.15,0.15,0.11,0.25,1.73,17.82],
[0.33,12.95,1.39,5.54,2.04,26.28,13.06],
[4.41,12.18,1.21,3.91,4.31,2.02,9.38],
[8.8,12.63,14.66,1.88,6.5,11.05,18.36],
[14.24,10.74,13.94,1.68,3.59,2.28,17.68],
[13.27,10.25,5.1,1.94,0.79,11.69,10.42],
[6.41,12.51,9.54,2.92,5.62,7.06,13],
[10.98,9.73,11.47,1.93,4.14,11.28,14.65],
[12.5,11.01,8.71,2.24,2.85,7.69,13.55],
[8.64,11.08,8.31,2.43,4.05,9.14,11.83],
[9.86,9.85,8.95,2.28,3.4,11.81,12.54],
[8.43,10.56,7.16,2.55,3.39,10.08,10.73],
[0.08,0.53,0.57,30.26,0.42,0.19,0.48],
[3.08,16.94,2.55,6.62,1.66,16.19,6.09],
[19.72,16.88,10.17,6.27,8.45,5.02,15.02],
[0,10.67,12.25,1.62,1.67,0.01,31.84],
[22.65,6.27,2.42,9.99,1.6,4.81,3.35],
[1.05,10.11,2.3,13.05,0.81,6.33,6.97],
[10.68,11.31,8.13,7.02,9.89,9.43,7.3],
[8.33,10.1,8,5.85,3.39,1.86,16.24],
[13.26,7.05,5.21,3.9,1.76,6.62,11.78],
[7.08,10.64,5.01,10.27,6.72,8.02,9.25],
[10.29,9.8,7.38,5.29,7.31,6.8,10.98],
[11.91,7.71,5.97,5.92,2.99,5.37,10.72],
[9.1,11.14,5.36,8.19,6.4,7.72,11.21],
