225
25
7
240000
[[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[8.45,1.1,3.46,4.56,18.85,16.13,32.32],
[12.35,5.22,0,0.52,0.29,7.26,7.41],
[17.46,29.8,20.67,0,0,0.31,4.96],
[3.56,8.57,5.38,0.37,33.05,4.15,20.35],
[7.06,2.61,2.37,2.36,11.2,8.38,16.17],
[10.09,15.03,13.63,0.36,0.21,4.04,12.29],
[8.76,14.93,10.34,0.24,22.2,2.21,10.18],
[8.64,10.92,9.16,1.59,8.02,5.59,13.09],
[6.76,10.02,9.33,0.3,17.88,5.98,10.44],
[6.5,8.23,7.01,1.43,15.87,5.73,13.18],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[2.98,4.41,16.7,0.01,0.19,0,1.75],
[6.62,1.14,14.42,4.12,6.81,0.06,5.78],
[3.65,10.17,0.01,1.25,5.15,2.86,1.71],
[0.62,1.14,18.36,3.84,14.58,2.1,3.67],
[3.44,5.2,10.4,2.63,5.41,0.03,2.9],
[3.57,5.27,9.4,5.09,4.03,2.21,2.9],
[1.84,5.27,12.49,4.85,18.93,1.67,1.92],
[2.59,5.04,7.52,4.73,3.68,1.71,1.94],
[2.45,3.76,11,9.1,12.64,1.51,3.63],
[1.96,3.81,10.46,9.29,9.51,1.29,2.76],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[6.37,20.93,11.57,4.26,24.15,18.73,0.58],
[0.19,0.36,0.44,12.25,0.06,0.27,4.71],
[0.65,11.19,20.1,4.71,0.06,0.86,11.28],
[12.6,0.02,25.99,3.98,3.67,17.76,2.06],
[5.11,12.36,6.5,15.83,16.93,14.18,2.43],
[0.8,9.04,15.68,6.24,0.04,1.08,5.8],
[6.93,7.18,15.49,8.68,2.81,9.81,12.11],
[5.29,10.71,11.52,10.91,12.49,13.14,3.96],
[4.64,8.68,12.24,6.75,2.03,6.57,8.22],
[5.72,8.98,10.68,8.92,9.59,11.75,6.72],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[25.28,1.34,5.06,7.72,1.23,7.14,5.35],
[5.71,0.2,21.52,9.5,29.49,1.3,10.9],
[0.01,0.82,30.73,7.37,20.1,2.81,16.36],
[1.2,3.33,22.71,12.01,0.92,1.96,0.37],
[12.65,0.68,10.76,5.77,16.46,3.6,15.92],
[3.69,0.95,17.69,5.67,16.83,1.46,9.27],
[0.75,1.66,18.02,6.65,11.14,4.74,9.51],
[8.45,0.79,12.3,5.11,11.74,4.03,11.19],
[4.15,1.21,15.22,7.38,11.24,3.26,6.67],
[6.71,1.18,11.46,5.9,8.8,6.06,8.41],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[0,0,0,0,0,0,0],
[3.46,0,27.83,1.84,14.26,0.01,0.42],
[31.92,32.56,1.01,4.53,0.3,0.52,2.14],
[2.18,14.85,10.4,6.48,2.29,0.05,1.94],
[1.1,1.26,14.96,4.62,0.09,4.65,0.17],
[16.58,21.95,15.69,2.32,11.1,0.39,2.35],
[17.17,16.95,9.76,3.73,1.17,0.49,1.36],
[1.16,7.86,8.59,3.75,1.88,3.46,1.02],
[12.45,14.64,12.74,2.8,7.4,0.53,1.58],
[13.34,11.4,7.46,3.16,1.41,3.57,0.91],
[11.45,11.46,11.61,2.47,5.57,3.33,1.22],
[0.51,0.01,7.11,14.53,1.3,2.1,3.3],
[15.35,0.92,0.19,3.13,13.21,30.26,6.48],
[4.71,18.61,18.36,0.21,32.56,6.59,4.96],
[15.35,18.79,0.12,0.4,11.52,2.06,1.71],
[1.55,0.12,5.35,10.22,38.11,0.72,26.21],
[5.52,1.96,8.33,6.71,7.38,13.43,11.44],
[6.83,6.76,8.53,2.37,16.91,13.29,8.19],
[7.54,13.32,9.48,0.42,15.52,3.73,2.37],
[5.83,6.88,9.09,3.84,17.16,2.95,10.43],
[4.27,4.91,8.75,4.43,11.13,9.4,8.21],
[7.6,8.18,10.49,2.35,12.51,8.52,6.88],
[4.84,8.09,9.31,2.79,17.02,3.12,7.27],
[5.69,6.87,8.92,3.75,9.82,7.41,6.54],
[5.65,5.92,8.86,4.12,14.62,7.03,8.66],
[4.61,5.35,8.27,4.87,11.93,6.21,8.1],
[0.27,13.16,3.56,28.13,8.36,0,0],
[0.08,9.29,1.45,11.09,6.02,18.67,0.26],
[10.86,12.35,18.79,4.84,28.13,21.19,0.08],
[4.81,9.12,0.05,1.31,7.76,14.74,3.15],
[0.33,3.33,0.34,1.23,8.69,1.16,26.28],
[3.13,8.5,11.02,13.85,8.14,9.29,0.81],
[4.41,7.68,10.06,5.67,12.32,13.38,3.6],
[6.45,7.16,9.51,3.85,12.64,13.12,4.71],
[4.84,4.3,14.8,3.45,6.09,10.65,9.85],
[4.05,7.6,10.44,10.14,10.51,10.94,2.17],
[3.97,6.56,11.91,4.53,9.04,12.18,3.54],
[5.12,5.1,12.65,6.73,10.46,10.63,8.54],
[4.36,6.75,10.01,7.7,9.02,12.15,2.57],
[4,5.44,11.19,6.84,8.35,10.3,6.42],
[3.9,5.76,10.74,8.48,8.98,10.02,5.06],
[1.94,9.72,0.03,7.68,1.05,0.16,12.65],
[1.23,0.09,1.77,4.29,24.99,1.58,0.23],
[2.95,0.02,28.13,6.2,0.04,8.53,0.42],
[5.99,5.28,22.31,9.2,16.36,4.71,0],
[0,15.96,26.43,5.88,1.36,11.86,4.03],
[10.56,8.75,5.92,4.08,11.09,8.75,4.69],
[2.03,0.22,14.65,10.72,13.7,3.43,5.21],
[3.11,4.78,17,9.11,9.19,5.54,9.28],
[5.59,7.72,16.26,5.39,6.06,6.84,1.46],
[7.37,5.7,10,8.85,14.31,8.06,8.1],
[2.42,4.22,13.59,8.61,11.97,3.7,6.03],
[4.22,6.06,15.58,6.77,7.26,6,9.11],
[6.59,5.81,10.36,7.7,12.57,8.63,6.91],
[4.1,5.46,13.54,7.01,9.27,4.52,6.55],
[5.97,6.3,11,6.71,9.97,8.06,6.77],
[9.12,16.02,5.68,1.84,1.45,10.67,15.85],
[0.02,25.99,0.41,7.72,13.57,0.27,1.04],
[11.62,1.11,18.3,5.92,1.43,0.87,14.05],
[4.03,3.59,20.16,8,3.15,0.94,2.86],
[3.84,6.73,17.17,7.76,0.27,20.48,0.44],
[10.95,14.25,11.46,3.53,6.19,4.77,6.09],
[14.65,13.65,11.55,4.7,10.96,0.96,5.59],
[5.62,5.34,13.72,4.64,7.52,0.95,6.81],
[3.39,4.89,12.58,5.54,1.21,7.23,1.11],
[11.71,13.37,11.01,3.31,11.13,3.08,7.41],
[10.41,9.51,10.99,4.43,8.41,0.8,4.33],
[4.39,4.59,11.67,4.54,5.29,4.67,4.34],
[9.18,10.14,10.87,3.5,8.54,2.46,5.78],
