225
25
5
186000
[[0,0,0,0,0],
[0,0,0,0,0],
[0,0,0,0,0],
[0,0,0,0,0],
[0,0,0,0,0],
[3.67,23.05,1.62,8.08,11.76],
[0.03,0.39,0.72,0.24,0.15],
[3.51,9.55,0.14,1.94,21.19],
[1.66,7.33,3.43,0.08,7.68],
[2.71,17.62,0.84,4.62,8.83],
[2.13,5.34,0.78,1.91,13.03],
[5.05,16.83,2.83,1.08,10.74],
[2.42,12.32,0.69,3.38,11.01],
[4.48,13.96,3.35,1.59,8.7],
[3.62,14.18,2.51,2.57,8.31],
[0,0,0,0,0],
[0,0,0,0,0],
[0,0,0,0,0],
[0,0,0,0,0],
[0,0,0,0,0],
[4.23,0.51,1.66,1.77,7.8],
[3.67,0.08,15.85,5.28,34.86],
[1.96,3.67,4.47,4.84,34.36],
[8.04,0.76,1.04,0.03,0.87],
[2.64,0.26,15.09,2.66,17.45],
[1.97,2.86,7.93,3.38,23.08],
[9.31,4.06,5.11,2.99,19.84],
[2.09,1.91,10.53,2.39,15.71],
[6.21,4.42,5.9,2.39,15.89],
[6.3,3.5,7.93,1.97,12.37],
[0,0,0,0,0],
[0,0,0,0,0],
[0,0,0,0,0],
[0,0,0,0,0],
[0,0,0,0,0],
[16.25,1.13,24.43,4.5,0],
[2.31,7.61,26.79,1.9,0.08],
[3.18,22.58,5.18,10.17,2.02],
[0.02,16.47,1.55,4.62,0.65],
[8.29,7.77,17.09,2.32,0.04],
[5.46,11.39,13.46,10.98,1.14],
[2.3,13.18,2.6,5.29,1.02],
[6.58,8.46,11.51,7.33,0.82],
[5.33,9.23,10.03,7.41,0.76],
[5.54,8.17,8.95,5.56,0.62],
[0,0,0,0,0],
[0,0,0,0,0],
[0,0,0,0,0],
[0,0,0,0,0],
[0,0,0,0,0],
[12.45,1.01,9.55,0.1,11.05],
[0.91,1.31,6.02,7.96,1.98],
[16.88,6.52,35.03,16.07,0.86],
[0.22,1.26,0.02,0.42,3],
[11.15,0.78,15.43,4.78,5.57],
[9.25,7.17,17.68,8.48,2.76],
[12.68,3.27,22.78,9.26,1.5],
[10.07,4.97,15.58,5.68,4],
[10.33,5.24,16.23,6.24,2.05],
[9.47,4.22,13.78,4.68,3.54],
[0,0,0,0,0],
[0,0,0,0,0],
[0,0,0,0,0],
[0,0,0,0,0],
[0,0,0,0,0],
[6.62,5.45,3.03,10.95,4.53],
[0,0.76,0.65,0.46,0.2],
[1.22,0.54,2.62,19.34,0.56],
[3.65,8.86,7.41,0.46,0.01],
[4.43,5.49,3.39,6.11,2.51],
[0.81,1.29,1.31,15.19,0.74],
[4.65,4.81,9.63,11.21,0.33],
[2.98,5.85,2.38,11.1,1.73],
[4.03,3.27,7.12,13.2,0.64],
[3.98,5.18,5.63,10.14,1.31],
[3.3,0.42,14.85,19.53,0.41],
[2.81,23.67,14.74,8.45,31.13],
[14.26,27.08,0.98,1.2,0],
[0.25,0.04,0.57,21.98,1.75],
[13.11,11.42,0.01,17.88,9.99],
[4.67,10.81,10.96,12.23,10.58],
[6.19,17.05,6.88,4.51,16.98],
[4.87,9.27,1.54,7.83,18.84],
[4.85,4.38,1.57,13.29,6.2],
[5.66,13.06,9.37,7.64,12.18],
[4,10.31,4.35,7.15,17.68],
[5.78,8.63,3.18,8.31,13.61],
[4.09,9.4,6.79,8.61,12.88],
[4.78,9.57,4.41,7.67,14.2],
[4.79,8.72,5.85,8.7,11.19],
[32.4,0.16,0.2,1.46,2.4],
[0.16,1.88,10.26,21.71,18.24],
[9.25,14.8,35.45,0.97,1.84],
[11.71,7.96,2.44,0,9.5],
[0.53,0.14,3.2,3.89,8.74],
[11.5,0.7,9.96,7.83,8.25],
[3.16,7.1,15.47,7.7,13.06],
[8.67,8.93,12.63,5.16,12.62],
[5.56,6.75,2.73,2.19,6.58],
[9,4.76,13.55,5.12,8.32],
[5.43,6.08,9.8,7.86,12.08],
[8.09,7.03,8.86,3.89,9.8],
[8.65,4.59,10.25,5.84,9.12],
[6.59,6.12,8.15,6.27,10],
[8.73,5.31,8.45,5.07,8.23],
[0.9,1.07,0.05,0.42,6.3],
[0.2,1.07,2.69,1.33,0.78],
[8.53,6.99,35.87,6.73,0.64],
[0.35,21.71,4.87,21.19,0.09],
[0.07,0.27,0.66,3.25,0.39],
[9.89,0.71,11.67,1.58,4.12],
[2.96,5.23,14.09,5.63,0.69],
[8.74,10.38,15.79,9.42,1.16],
[0.2,8.76,2.04,8.52,1.23],
[9.02,3.89,14.4,3.48,2.63],
[6.93,7.49,12.76,7.83,1.56],
[6.94,6.73,10.74,6.79,1.02],
[8,5.9,11.81,5.66,2.33],
[7.35,6.21,11.32,6.1,1.21],
[7.27,5.56,10.16,4.8,1.95],
[0.91,3.38,3.51,0.19,1.88],
[3.65,0.26,0.27,10.17,6.59],
[8.16,2.27,1.26,0.1,2.6],
[0.02,22.98,10.08,0.49,2.06],
[1.67,0.48,0.09,0.45,9.33],
[7.73,3.07,5.15,4.95,7.78],
[4.09,0.86,2.28,4.19,3.64],
[7.25,8.97,13.25,11.98,2.02],
[1.51,8.39,4.49,0.61,4.36],
[8.41,2.55,7.64,4.75,5.29],
[5.44,5.62,8.04,9.79,3.5],
[8,6.49,13.33,8.38,3.21],
[6.7,5.19,8.4,7.3,4.2],
[7.4,5.15,10.3,8.41,3.83],
[7.03,4.66,9.13,6.61,4.4],
[16.91,0.22,11.2,10.43,2.54],
[2.42,12.58,8.47,11.08,17.03],
[8.01,14.57,20.36,0.73,1.29],
[6.83,5.71,2.8,14.67,4.78],
[10.85,8.53,2.04,8.95,6.26],
[7.73,6.89,11.62,8.88,7.85],
[4.18,11.76,11.81,4.85,10.2],
